rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
3337,13:16.26,,Andrew BUMBALOUGH,1987-03-14,USA,6f1,"Palo Alto, CA (USA)",2012-04-29,1151.0,5000-metres,middlelong,male,senior,5000-metres,track,796.26,USA,25.0,2012
3337,13:16.26,,Joseph KIMUTAI,1992-04-20,KEN,3,"Campo Scuola Moreno Martini, Lucca (ITA)",2023-06-04,1151.0,5000-metres,middlelong,male,senior,5000-metres,track,796.26,ITA,31.0,2023
3337,13:16.26,,Daniel KOMEN,1976-05-17,KEN,3,Rovereto (ITA),2004-09-08,1151.0,5000-metres,middlelong,male,senior,5000-metres,track,796.26,ITA,28.0,2004
3337,13:16.26,,Abdellah BÉHAR,1963-07-05,FRA,7,Villeneuve d'Ascq (FRA),1995-06-17,1151.0,5000-metres,middlelong,male,senior,5000-metres,track,796.26,FRA,31.0,1995
312,13:16.26,,Levi Omari MATEBO,1989-11-03,KEN,1,Shanghai (CHN),2008-09-20,1151.0,5000-metres,middlelong,male,u20,5000-metres,track,796.26,CHN,18.0,2008
3337,13:16.26,,Darragh MCELHINNEY,2000-11-09,IRL,2f1,"Parc des Sports, Maisons-Laffitte (FRA)",2025-06-07,1151.0,5000-metres,middlelong,male,senior,5000-metres,track,796.26,FRA,24.0,2025
3337,13:16.26,,Levi Omari MATEBO,1989-11-03,KEN,1,Shanghai (CHN),2008-09-20,1151.0,5000-metres,middlelong,male,senior,5000-metres,track,796.26,CHN,18.0,2008
3337,13:16.26,,Essa Ismail RASHED,1986-12-14,QAT,9,Heusden-Zolder (BEL),2006-07-22,1151.0,5000-metres,middlelong,male,senior,5000-metres,track,796.26,BEL,19.0,2006
3337,13:16.26,,Collis BIRMINGHAM,1984-12-27,AUS,1,Melbourne (AUS),2009-03-05,1151.0,5000-metres,middlelong,male,senior,5000-metres,track,796.26,AUS,24.0,2009
3345,13:16.27,,Paul TERGAT,1969-06-17,KEN,4,Stockholm (SWE),1994-07-12,1151.0,5000-metres,middlelong,male,senior,5000-metres,track,796.27,SWE,25.0,1994
3345,13:16.27,,Matt TEGENKAMP,1982-01-19,USA,4,"Olympic Park, Melbourne (AUS)",2011-03-03,1151.0,5000-metres,middlelong,male,senior,5000-metres,track,796.27,AUS,29.0,2011
313,13:16.28,,Amedework WALELEGN,1999-03-11,ETH,12f1,Heusden-Zolder (BEL),2017-07-22,1151.0,5000-metres,middlelong,male,u20,5000-metres,track,796.28,BEL,18.0,2017
313,13:16.28,,Denis Kipkoech Kemboi KIPKEMOI,2006-06-05,KEN,3f1,"Parc des Sports, Maisons-Laffitte (FRA)",2025-06-07,1151.0,5000-metres,middlelong,male,u20,5000-metres,track,796.28,FRA,19.0,2025
3347,13:16.28,,Mohamad ALGARNI,1992-07-02,QAT,7f1,"Putbosstadion, Oordegem (BEL)",2023-05-27,1151.0,5000-metres,middlelong,male,senior,5000-metres,track,796.28,BEL,30.0,2023
3347,13:16.28,,Amedework WALELEGN,1999-03-11,ETH,12f1,Heusden-Zolder (BEL),2017-07-22,1151.0,5000-metres,middlelong,male,senior,5000-metres,track,796.28,BEL,18.0,2017
3347,13:16.28,,Stefano MEI,1963-02-03,ITA,3,"Letzigrund, Zürich (SUI)",1986-08-13,1151.0,5000-metres,middlelong,male,senior,5000-metres,track,796.28,SUI,23.0,1986
3347,13:16.28,,Salah HISSOU,1972-01-16,MAR,9,"Olympiastadion, Berlin (GER)",1994-08-30,1151.0,5000-metres,middlelong,male,senior,5000-metres,track,796.28,GER,22.0,1994
3347,13:16.28,,Markus RYFFEL,1955-02-05,SUI,4,"Letzigrund, Zürich (SUI)",1986-08-13,1151.0,5000-metres,middlelong,male,senior,5000-metres,track,796.28,SUI,31.0,1986
3347,13:16.28,,Denis Kipkoech Kemboi KIPKEMOI,2006-06-05,KEN,3f1,"Parc des Sports, Maisons-Laffitte (FRA)",2025-06-07,1151.0,5000-metres,middlelong,male,senior,5000-metres,track,796.28,FRA,19.0,2025
3347,13:16.28,,Emiel PUTTEMANS,1947-10-08,BEL,1,Zürich (SUI),1973-07-06,1151.0,5000-metres,middlelong,male,senior,5000-metres,track,796.28,SUI,25.0,1973
3354,13:16.29,,James Kwalia C'KURUI,1984-06-12,QAT,2,Shanghai (CHN),2008-09-20,1151.0,5000-metres,middlelong,male,senior,5000-metres,track,796.29,CHN,24.0,2008
3354,13:16.29,,Thomas Pkemei LONGOSIWA,1982-01-14,KEN,12,"FBK Stadium, Hengelo (NED)",2009-06-01,1151.0,5000-metres,middlelong,male,senior,5000-metres,track,796.29,NED,27.0,2009
3354,13:16.29,,Shadrack KIPKEMEI,2003-07-01,KEN,3f2,"Egao Kenko Stadium, Kumamoto (JPN)",2025-04-12,1151.0,5000-metres,middlelong,male,senior,5000-metres,track,796.29,JPN,21.0,2025
3354,13:16.29,,Keita SATOH,2004-01-22,JPN,2f3,"Egao Kenko Stadium, Kumamoto (JPN)",2025-04-12,1151.0,5000-metres,middlelong,male,senior,5000-metres,track,796.29,JPN,21.0,2025
3354,13:16.29,,Bernard LAGAT,1974-12-12,USA,1f1,"Palo Alto, CA (USA)",2008-05-04,1151.0,5000-metres,middlelong,male,senior,5000-metres,track,796.29,USA,33.0,2008
315,13:16.30,,Yitayal Atnafu ZERIHUN,1993-01-20,ETH,1f1,Nijmegen (NED),2011-05-25,1151.0,5000-metres,middlelong,male,u20,5000-metres,track,796.3,NED,18.0,2011
3359,13:16.3h,,Lasse VIRÉN,1949-07-22,FIN,1,Helsinki (FIN),1972-09-14,1151.0,5000-metres,middlelong,male,senior,5000-metres,track,796.3,FIN,23.0,1972
3359,13:16.30,,Yitayal Atnafu ZERIHUN,1993-01-20,ETH,1f1,Nijmegen (NED),2011-05-25,1151.0,5000-metres,middlelong,male,senior,5000-metres,track,796.3,NED,18.0,2011
3361,13:16.31,,Endashaw RETA,,ETH,12,"Stadio Olimpico, Roma (ITA)",2024-08-30,1151.0,5000-metres,middlelong,male,senior,5000-metres,track,796.31,ITA,,2024
3361,13:16.31,,Dan KIBET,2004-02-10,UGA,8f1,"Putbosstadion, Oordegem (BEL)",2023-05-27,1151.0,5000-metres,middlelong,male,senior,5000-metres,track,796.31,BEL,19.0,2023
3361,13:16.31,,Micah Kemboi KOGO,1986-06-30,KEN,1,Lappeenranta (FIN),2005-07-21,1151.0,5000-metres,middlelong,male,senior,5000-metres,track,796.31,FIN,19.0,2005
3361,13:16.31,,Mathew Kipkoech KISORIO,1989-05-16,KEN,2,"Stadio Quercia, Rovereto (ITA)",2008-09-10,1151.0,5000-metres,middlelong,male,senior,5000-metres,track,796.31,ITA,19.0,2008
3361,13:16.31,,Garrett HEATH,1985-11-03,USA,2f1,"Palo Alto, CA (USA)",2015-05-02,1151.0,5000-metres,middlelong,male,senior,5000-metres,track,796.31,USA,29.0,2015
3361,13:16.31,,Driss EL HIMER,1974-04-04,FRA,10,"Stadio Olimpico, Roma (ITA)",2002-07-12,1151.0,5000-metres,middlelong,male,senior,5000-metres,track,796.31,ITA,28.0,2002
316,13:16.31,,Micah Kemboi KOGO,1986-06-30,KEN,1,Lappeenranta (FIN),2005-07-21,1151.0,5000-metres,middlelong,male,u20,5000-metres,track,796.31,FIN,19.0,2005
316,13:16.31,,Endashaw RETA,,ETH,12,"Stadio Olimpico, Roma (ITA)",2024-08-30,1151.0,5000-metres,middlelong,male,u20,5000-metres,track,796.31,ITA,,2024
316,13:16.31,,Dan KIBET,2004-02-10,UGA,8f1,"Putbosstadion, Oordegem (BEL)",2023-05-27,1151.0,5000-metres,middlelong,male,u20,5000-metres,track,796.31,BEL,19.0,2023
316,13:16.31,,Mathew Kipkoech KISORIO,1989-05-16,KEN,2,"Stadio Quercia, Rovereto (ITA)",2008-09-10,1151.0,5000-metres,middlelong,male,u20,5000-metres,track,796.31,ITA,19.0,2008
3367,13:16.32,,Kiprono SITONIK,2001-11-10,KEN,1f1,"Aoba Park Athletic Field, Chitose (JPN)",2022-07-16,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.32,JPN,20.0,2022
3368,13:16.33,,Ahmed DAHER,1998-06-29,DJI,12f2,"Putbosstadion, Oordegem (BEL)",2025-08-09,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.33,BEL,27.0,2025
3369,13:16.34,,Benjamin FLANAGAN,1995-01-11,CAN,9,"Drake Stadium, Los Angeles, CA (USA)",2023-05-26,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.34,USA,28.0,2023
23,13:16.34,,Justus Kipchirchir KIPRONO,1987-02-28,KEN,4,Rovereto (ITA),2004-09-08,1150.0,5000-metres,middlelong,male,u18,5000-metres,track,796.34,ITA,17.0,2004
3369,13:16.34,,Justus Kipchirchir KIPRONO,1987-02-28,KEN,4,Rovereto (ITA),2004-09-08,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.34,ITA,17.0,2004
3369,13:16.34,,Jack RAYNER,1995-12-19,AUS,1,"Lakeside Stadium, Melbourne (AUS)",2024-02-15,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.34,AUS,28.0,2024
3369,13:16.34,,Miruts YIFTER,1944-05-15,ETH,1,Bratislava (TCH),1980-06-07,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.34,TCH,36.0,1980
320,13:16.34,,Justus Kipchirchir KIPRONO,1987-02-28,KEN,4,Rovereto (ITA),2004-09-08,1150.0,5000-metres,middlelong,male,u20,5000-metres,track,796.34,ITA,17.0,2004
3373,13:16.35,,Davis KIPLANGAT,1998-07-10,KEN,2f1,Heusden-Zolder (BEL),2016-07-16,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.35,BEL,18.0,2016
3373,13:16.35,,Richard CHELIMO,1972-04-21,KEN,1,Malmö (SWE),1991-08-05,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.35,SWE,19.0,1991
321,13:16.35,,Davis KIPLANGAT,1998-07-10,KEN,2f1,Heusden-Zolder (BEL),2016-07-16,1150.0,5000-metres,middlelong,male,u20,5000-metres,track,796.35,BEL,18.0,2016
321,13:16.35,,Richard CHELIMO,1972-04-21,KEN,1,Malmö (SWE),1991-08-05,1150.0,5000-metres,middlelong,male,u20,5000-metres,track,796.35,SWE,19.0,1991
3375,13:16.36,,Mustapha ESSAÏD,1970-01-20,FRA,7,St-Denis (FRA),1998-06-04,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.36,FRA,28.0,1998
3376,13:16.37,,Awet Nftalem KIBRAB,1995-05-09,NOR,5,"Sports Park Mladost, Zagreb (CRO)",2025-05-24,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.37,CRO,30.0,2025
3376,13:16.37,,Fita BAYISSA,1972-12-15,ETH,12,"Olympiastadion, Berlin (GER)",1998-09-01,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.37,GER,25.0,1998
3378,13:16.38,,Nicholas KIPKORIR,1998-09-29,KEN,1f2,Heusden-Zolder (BEL),2017-07-22,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.38,BEL,18.0,2017
3378,13:16.38,,Andreas ALMGREN,1995-06-12,SWE,9h1,"National Stadium, Tokyo (JPN)",2025-09-19,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.38,JPN,30.0,2025
3378,13:16.38,,Simon CHEMOIYWO,1968-04-20,KEN,4,"Stade Olympique de la Pontaise, Lausanne (SUI)",1995-07-05,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.38,SUI,27.0,1995
323,13:16.38,,Nicholas KIPKORIR,1998-09-29,KEN,1f2,Heusden-Zolder (BEL),2017-07-22,1150.0,5000-metres,middlelong,male,u20,5000-metres,track,796.38,BEL,18.0,2017
3378,13:16.38,,Carlos LOPES,1947-02-18,POR,2,Oslo (NOR),1984-06-28,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.38,NOR,37.0,1984
3382,13:16.39,,Hagos GEBRHIWET,1994-05-11,ETH,5,"Olympic Stadium, London (GBR)",2018-07-21,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.39,GBR,24.0,2018
3382,13:16.39,,Ondoro OSORO,1967-12-03,KEN,5,"Crystal Palace, London (GBR)",1994-07-15,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.39,GBR,26.0,1994
3382,13:16.39,,Paul BITOK,1970-06-26,KEN,12,Zürich (SUI),1995-08-16,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.39,SUI,25.0,1995
3382,13:16.39,,Gilbert Kipkosgei KIPROTICH,2000-05-12,KEN,9f2,"Nishishina Athletic Stadium, Nobeoka (JPN)",2025-05-04,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.39,JPN,24.0,2025
3386,13:16.40,,Hyuga ENDO,1998-08-05,JPN,2,"Takebishi Stadium, Kyoto (JPN)",2021-12-10,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.4,JPN,23.0,2021
3386,13:16.40,,Carlos GARCÍA,1975-08-20,ESP,5,San Sebastián (ESP),2004-07-03,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.4,ESP,28.0,2004
3386,13:16.40,,Meba TADESSE,1986-10-20,ETH,4,"AC Gianni Brera, Milano (ITA)",2004-06-02,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.4,ITA,17.0,2004
3386,13:16.40,,Reynold CHERUIYOT,2004-07-30,KEN,1,"Suhaim bin Hamad Stadium, Doha (QAT)",2025-05-16,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.4,QAT,20.0,2025
324,13:16.40,,Meba TADESSE,1986-10-20,ETH,4,"AC Gianni Brera, Milano (ITA)",2004-06-02,1150.0,5000-metres,middlelong,male,u20,5000-metres,track,796.4,ITA,17.0,2004
3390,13:16.42,,Vincent RONO,1990-11-10,KEN,3,"Le Grand Stade, Marrakech (MAR)",2014-06-08,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.42,MAR,23.0,2014
3390,13:16.42,,Doug PADILLA,1956-10-04,USA,1,"Indianapolis, IN (USA)",1985-06-16,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.42,USA,28.0,1985
3390,13:16.42,,Mark Kipkinyor BETT,1976-12-22,KEN,5,San Sebastián (ESP),2003-08-10,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.42,ESP,26.0,2003
3390,13:16.42,,Felix LIMO,1980-08-22,KEN,7,Stockholm (SWE),2001-07-17,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.42,SWE,20.0,2001
3394,13:16.43,,Mohamed ABDILAAHI,1999-03-24,GER,11f1,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",2024-01-26,1201.0,5000-metres,middlelong,male,senior,5000-metres,track,796.43,USA,24.0,2024
3394,13:16.43,,David CHELULE,1977-07-07,KEN,7,"Stade Olympique de la Pontaise, Lausanne (SUI)",1997-07-02,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.43,SUI,20.0,1997
3394,13:16.43,,Mebuki SUZUKI,2001-06-03,JPN,22f1,"Putbosstadion, Oordegem (BEL)",2025-08-09,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.43,BEL,24.0,2025
3397,13:16.44,,Boniface Kiprotich SONGOK,1980-12-25,KEN,13,"Stadio Olimpico, Roma (ITA)",2006-07-14,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.44,ITA,25.0,2006
3398,13:16.45,,Abrar OSMAN,1994-01-01,ERI,11,"Shanghai Stadium, Shanghai (CHN)",2014-05-18,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.45,CHN,20.0,2014
3398,13:16.45,,Mahadi ABDI ALI,1995-11-08,NED,12f1,"Boudewijnstadion, Bruxelles (BEL)",2024-05-25,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.45,BEL,28.0,2024
3400,13:16.46,,Yobes ONDIEKI,1961-02-21,KEN,5,"Stadio Olimpico, Roma (ITA)",1993-06-09,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.46,ITA,32.0,1993
3400,13:16.46,,Ibrahim JEILAN,1989-06-12,ETH,3,"Icahn Stadium, New York, NY (USA)",2013-05-25,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.46,USA,23.0,2013
3400,13:16.46,,Abraham CHERKOS,1989-09-23,ETH,5,"National Stadium, Beijing (CHN)",2008-08-23,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.46,CHN,18.0,2008
3400,13:16.46,,Emmanuel Kiprop KIPRUTO,1999-10-16,KEN,1f2,"Nyayo National Stadium, Nairobi (KEN)",2022-03-04,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.46,KEN,22.0,2022
3400,13:16.46,,Davis KIPLANGAT,1998-07-10,KEN,2f1,Carquefou (FRA),2016-06-03,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.46,FRA,17.0,2016
325,13:16.46,,Davis KIPLANGAT,1998-07-10,KEN,2f1,Carquefou (FRA),2016-06-03,1150.0,5000-metres,middlelong,male,u20,5000-metres,track,796.46,FRA,17.0,2016
325,13:16.46,,Abraham CHERKOS,1989-09-23,ETH,5,"National Stadium, Beijing (CHN)",2008-08-23,1150.0,5000-metres,middlelong,male,u20,5000-metres,track,796.46,CHN,18.0,2008
327,13:16.47,,Shadrack KOSGEI,1984-11-24,KEN,1,"Philadelphia, PA (USA)",2003-04-24,1150.0,5000-metres,middlelong,male,u20,5000-metres,track,796.47,USA,18.0,2003
3405,13:16.47,,Shadrack KOSGEI,1984-11-24,KEN,1,"Philadelphia, PA (USA)",2003-04-24,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.47,USA,18.0,2003
3405,13:16.47,,Dieter BAUMANN,1965-02-09,GER,1,Stockholm (SWE),1992-07-02,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.47,SWE,27.0,1992
3407,13:16.48,,Benson KIPLANGAT,2003-06-17,KEN,1f5,"Egao Kenko Stadium, Kumamoto (JPN)",2022-04-09,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.48,JPN,18.0,2022
3407,13:16.48,,Robert DENMARK,1968-11-23,GBR,1,Sevilla (ESP),1993-06-05,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.48,ESP,24.0,1993
3407,13:16.48,,Ben TRUE,1985-12-29,USA,5,"Olympiastadion, Stockholm (SWE)",2018-06-10,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.48,SWE,32.0,2018
328,13:16.48,,Benson KIPLANGAT,2003-06-17,KEN,1f5,"Egao Kenko Stadium, Kumamoto (JPN)",2022-04-09,1150.0,5000-metres,middlelong,male,u20,5000-metres,track,796.48,JPN,18.0,2022
3410,13:16.49,,Edward WAWERU,1990-10-03,KEN,2f1,Kitakyushu (JPN),2010-06-05,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.49,JPN,19.0,2010
3410,13:16.49,,Sahle WARGA,1984-01-30,ETH,3,Shanghai (CHN),2008-09-20,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.49,CHN,24.0,2008
3410,13:16.49,,Anis SELMOUNI,1979-03-15,MAR,8,Rabat (MAR),2010-06-06,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.49,MAR,31.0,2010
3410,13:16.49,,Bob KENNEDY,1970-08-18,USA,5,København (DEN),1993-07-25,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.49,DEN,22.0,1993
3410,13:16.49,,Jack BUCKNER,1961-09-22,GBR,5,"Letzigrund, Zürich (SUI)",1986-08-13,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.49,SUI,24.0,1986
3415,13:16.51,,Philip MOSIMA,1977-01-02,KEN,6,Hechtel (BEL),2000-08-05,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.51,BEL,23.0,2000
3415,13:16.51,,Luke KIPKOSGEI,1975-11-27,KEN,10,Stockholm (SWE),2003-08-05,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.51,SWE,27.0,2003
3415,13:16.51,,Paul CHELIMO,1990-10-27,USA,2,"Letzigrund, Zürich (SUI)",2016-09-01,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.51,SUI,25.0,2016
329,13:16.51,,Gideon Kipkertich RONO,2003-02-22,KEN,8f2,"Nishishina Athletic Stadium, Nobeoka (JPN)",2022-05-04,1150.0,5000-metres,middlelong,male,u20,5000-metres,track,796.51,JPN,19.0,2022
3415,13:16.51,,Gideon Kipkertich RONO,2003-02-22,KEN,8f2,"Nishishina Athletic Stadium, Nobeoka (JPN)",2022-05-04,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.51,JPN,19.0,2022
3419,13:16.52,,Brian FAY,1998-11-09,IRL,1f1,"Cougar Athletic Stadium, Azusa, CA (USA)",2022-04-14,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.52,USA,23.0,2022
3419,13:16.52,,Amos KURGAT,1992-03-07,KEN,,"Denka Big Swan Stadium, Niigata (JPN)",2024-06-28,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.52,JPN,32.0,2024
3419,13:16.52,,Dejen GEBREMESKEL,1989-11-24,ETH,1,"Carson, CA (USA)",2009-05-16,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.52,USA,19.0,2009
3419,13:16.52,,Vincent RONO,1990-11-10,KEN,12,"Shanghai Stadium, Shanghai (CHN)",2014-05-18,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.52,CHN,23.0,2014
3419,13:16.52,,Zane ROBERTSON,1989-11-14,NZL,3,"Hampden Park, Glasgow (GBR)",2014-07-27,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.52,GBR,24.0,2014
3419,13:16.52,,Brahim BOUTAYEB,1967-08-15,MAR,1,Rieti (ITA),1989-09-03,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.52,ITA,22.0,1989
3419,13:16.52,,Martin Irungu MATHATHI,1985-12-25,KEN,1,Gifu (JPN),2006-05-14,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.52,JPN,20.0,2006
3426,13:16.53,,Teklemariam MEDHIN,1989-06-24,ERI,9,Barcelona (ESP),2011-07-22,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.53,ESP,22.0,2011
330,13:16.53,,Moses MOSOP,1985-07-07,KEN,1,Sotteville-lès-Rouen (FRA),2003-07-08,1150.0,5000-metres,middlelong,male,u20,5000-metres,track,796.53,FRA,18.0,2003
3426,13:16.53,,Romain LEGENDRE,2000-01-06,FRA,3f1,"Cougar Athletic Stadium, Azusa, CA (USA)",2024-04-12,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.53,USA,24.0,2024
3426,13:16.53,,Kazuya SHIOJIRI,1996-11-08,JPN,3,"Takebishi Stadium, Kyoto (JPN)",2021-12-10,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.53,JPN,25.0,2021
3426,13:16.53,,David TORRENCE,1985-11-26,USA,7f1,"Palo Alto, CA (USA)",2012-04-29,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.53,USA,26.0,2012
3426,13:16.53,,Luis GRIJALVA,1999-04-10,GUA,1,"Jack Kemp Stadium - Occidental College, Los Angeles, CA (USA)",2024-05-11,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.53,USA,25.0,2024
3426,13:16.53,,Yenew ALAMIREW,1990-05-27,ETH,1f1,Oordegem (BEL),2010-06-05,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.53,BEL,20.0,2010
3426,13:16.53,,Moses MOSOP,1985-07-07,KEN,1,Sotteville-lès-Rouen (FRA),2003-07-08,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.53,FRA,18.0,2003
3433,13:16.54,,Arturo BARRIOS,1963-12-12,MEX,5,Stockholm (SWE),1990-07-02,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.54,SWE,26.0,1990
3433,13:16.54,,Worku BIKILA,1968-05-06,ETH,8,Paris (FRA),1997-06-25,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.54,FRA,29.0,1997
3435,13:16.55,,Dillon MAGGARD,1995-10-16,USA,10,"Drake Stadium, Los Angeles, CA (USA)",2023-05-26,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.55,USA,27.0,2023
3436,13:16.56,,Thomas RATCLIFFE,1997-09-03,USA,3,"Griswold Stadium, Portland, OR (USA)",2025-06-15,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.56,USA,27.0,2025
3436,13:16.56,,Tomonori YAMAGUCHI,2003-04-13,JPN,1f1,"Aoba Park Athletic Field, Chitose (JPN)",2025-07-12,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.56,JPN,22.0,2025
3438,13:16.57,,Paul Kipngetich TANUI,1990-12-22,KEN,1f1,Hiroshima (JPN),2013-04-28,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.57,JPN,22.0,2013
3438,13:16.57,,Levy KIBET,2003-10-15,KEN,4,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2022-05-07,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.57,KEN,18.0,2022
3438,13:16.57,,Tim HUTCHINGS,1958-12-04,GBR,1,Koblenz (GER),1984-08-29,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.57,GER,25.0,1984
331,13:16.57,,Levy KIBET,2003-10-15,KEN,4,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2022-05-07,1150.0,5000-metres,middlelong,male,u20,5000-metres,track,796.57,KEN,18.0,2022
3441,13:16.58,,Mike FOPPEN,1996-11-29,NED,6,"Suzhou Olympic Sports Centre, Suzhou (CHN)",2024-04-27,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.58,CHN,27.0,2024
3442,13:16.59,,Samuel Tsegay TESFAMARIAM,1988-02-24,ERI,4,Barcelona (ESP),2009-07-25,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.59,ESP,21.0,2009
3442,13:16.59,,Kieran LUMB,1998-08-02,CAN,9f2,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",2024-01-26,1200.0,5000-metres,middlelong,male,senior,5000-metres,track,796.59,USA,25.0,2024
332,13:16.59,,Henry Kemo SUGUT,1985-05-04,KEN,2,Nijmegen (NED),2004-05-22,1150.0,5000-metres,middlelong,male,u20,5000-metres,track,796.59,NED,19.0,2004
3442,13:16.59,,Henry Kemo SUGUT,1985-05-04,KEN,2,Nijmegen (NED),2004-05-22,1150.0,5000-metres,middlelong,male,senior,5000-metres,track,796.59,NED,19.0,2004
3445,13:16.60,,Sileshi SIHINE,1983-01-29,ETH,4,Shanghai (CHN),2008-09-20,1149.0,5000-metres,middlelong,male,senior,5000-metres,track,796.6,CHN,25.0,2008
3445,13:16.60,,Desta ALEMU,1992-02-18,ETH,3f1,Kitakyushu (JPN),2010-06-05,1149.0,5000-metres,middlelong,male,senior,5000-metres,track,796.6,JPN,18.0,2010
333,13:16.60,,Desta ALEMU,1992-02-18,ETH,3f1,Kitakyushu (JPN),2010-06-05,1149.0,5000-metres,middlelong,male,u20,5000-metres,track,796.6,JPN,18.0,2010
