rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
789,42.84,,Italy,,ITA,6h1,"National Stadium, Tokyo (JPN)",05 AUG 2021,1185,4x100-metres-relay,relays,female,senior
789,42.84,,Italy,,ITA,3,"Olympiastadion, München (GER)",21 AUG 2022,1185,4x100-metres-relay,relays,female,senior
789,42.84,,LSU,,INT,2sf3,"Mike A. Myers Stadium, Austin, TX (USA)",08 JUN 2023,1185,4x100-metres-relay,relays,female,senior
789,42.84,,Spain,,ESP,5,"Stadio Olimpico, Roma (ITA)",12 JUN 2024,1185,4x100-metres-relay,relays,female,senior
789,42.84,,Australia Gold,,AUS,1,"SOPAC, Sydney (AUS)",15 MAR 2025,1185,4x100-metres-relay,relays,female,senior
789,42.84,,Poland,,POL,5f2,"Estadio Vallehermoso, Madrid (ESP)",28 JUN 2025,1185,4x100-metres-relay,relays,female,senior
815,42.85,,France,,FRA,4,"Estadio Olímpico, Barcelona (ESP)",08 AUG 1992,1184,4x100-metres-relay,relays,female,senior
815,42.85,,Germany,,GER,3sf2,"Olympic Stadium, Sydney (AUS)",29 SEP 2000,1184,4x100-metres-relay,relays,female,senior
815,42.85,,France,,FRA,4,"Olympiastadion, Helsinki (FIN)",13 AUG 2005,1184,4x100-metres-relay,relays,female,senior
815,42.85,,Belgium,,BEL,1h1,"Yanmar Stadium Nagai, Osaka (JPN)",01 SEP 2007,1184,4x100-metres-relay,relays,female,senior
815,42.85,,International All Stars,,INT,1,"Walnut, CA (USA)",20 APR 2008,1184,4x100-metres-relay,relays,female,senior
815,42.85,,Louisiana State,,INT,2,"Des Moines, IA (USA)",13 JUN 2008,1184,4x100-metres-relay,relays,female,senior
815,42.85,,Ukraine,,UKR,1f2,"Olympiastadion, Stockholm (SWE)",18 JUN 2011,1184,4x100-metres-relay,relays,female,senior
815,42.85,,Brazil,,BRA,1,Guadalajara (MEX),28 OCT 2011,1184,4x100-metres-relay,relays,female,senior
815,42.85,,Canada,,CAN,4f1,"T. Robinson Stadium, Nassau (BAH)",03 MAY 2015,1184,4x100-metres-relay,relays,female,senior
815,42.85,,Kentucky,,USA,4,"Starkville, MS (USA)",16 MAY 2015,1184,4x100-metres-relay,relays,female,senior
815,42.85,,Florida,,USA,1f1,"Gainesville, FL (USA)",02 APR 2016,1184,4x100-metres-relay,relays,female,senior
815,42.85,,USC,,USA,1,"Palo Alto, CA (USA)",13 MAY 2018,1184,4x100-metres-relay,relays,female,senior
815,42.85,,Great Britain & NI B,,GBR,4,"Olympic Stadium, London (GBR)",22 JUL 2018,1184,4x100-metres-relay,relays,female,senior
815,42.85,,LSU,,INT,2,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",30 APR 2022,1184,4x100-metres-relay,relays,female,senior
815,42.85,,Ohio State,,INT,5,"Mike A. Myers Stadium, Austin, TX (USA)",10 JUN 2023,1184,4x100-metres-relay,relays,female,senior
815,42.85,,Trinidad and Tobago,,TTO,5h1,"Nemzeti Atlétikai Központ, Budapest (HUN)",25 AUG 2023,1184,4x100-metres-relay,relays,female,senior
815,42.85,,USA Red,,USA,1,"Percy Beard Track, Gainesville, FL (USA)",30 MAR 2024,1184,4x100-metres-relay,relays,female,senior
815,42.85,,Spain,,ESP,43,"The Bahamas National Stadium, Nassau (BAH)",04 MAY 2024,1184,4x100-metres-relay,relays,female,senior
815,42.85,,Belgium,,BEL,4h2,"Stadio Olimpico, Roma (ITA)",11 JUN 2024,1184,4x100-metres-relay,relays,female,senior
815,42.85,,Belgium,,BEL,6f1,"Tianhe Sports Center, Guangzhou (CHN)",11 MAY 2025,1184,4x100-metres-relay,relays,female,senior
815,42.85,,LSU,,INT,2h2,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",31 MAY 2025,1184,4x100-metres-relay,relays,female,senior
815,42.85,,Texas,,INT,2h3,"Cushing Stadium, College Station, TX (USA)",31 MAY 2025,1184,4x100-metres-relay,relays,female,senior
837,42.86,,University of Texas,,USA,3,"Sacramento, CA (USA)",13 JUN 2003,1184,4x100-metres-relay,relays,female,senior
837,42.86,,France,,FRA,1h2,"Olympiastadion, Helsinki (FIN)",12 AUG 2005,1184,4x100-metres-relay,relays,female,senior
837,42.86,,Louisiana State,,USA,2,"Austin, TX (USA)",01 APR 2017,1184,4x100-metres-relay,relays,female,senior
837,42.86,,Oregon,,INT,1sf1,"Hayward Field, Eugene, OR (USA)",10 JUN 2021,1184,4x100-metres-relay,relays,female,senior
837,42.86,,Netherlands,,NED,1,"Letzigrund, Zürich (SUI)",31 AUG 2023,1184,4x100-metres-relay,relays,female,senior
837,42.86,,Germany,,GER,1,"Mommsenstadion, Berlin (GER)",26 JUL 2024,1184,4x100-metres-relay,relays,female,senior
837,42.86,,Poland,,POL,5h1,"Stade de France, Paris (FRA)",08 AUG 2024,1184,4x100-metres-relay,relays,female,senior
837,42.86,,United States,,USA,13,"Tianhe Sports Center, Guangzhou (CHN)",10 MAY 2025,1184,4x100-metres-relay,relays,female,senior
837,42.86,,France,,FRA,6f2,"Estadio Vallehermoso, Madrid (ESP)",28 JUN 2025,1184,4x100-metres-relay,relays,female,senior
846,42.87,,France,,FRA,1h2,"Népstadion, Budapest (HUN)",22 AUG 1998,1183,4x100-metres-relay,relays,female,senior
846,42.87,,University of Texas,,INT,1,"Sacramento, CA (USA)",10 JUN 2005,1183,4x100-metres-relay,relays,female,senior
846,42.87,,United States Red,,USA,1,"Philadelphia, PA (USA)",28 APR 2007,1183,4x100-metres-relay,relays,female,senior
846,42.87,,Great Britain & NI,,GBR,4,"Yanmar Stadium Nagai, Osaka (JPN)",01 SEP 2007,1183,4x100-metres-relay,relays,female,senior
846,42.87,,Germany,,GER,3,"Olympiastadion, Berlin (GER)",22 AUG 2009,1183,4x100-metres-relay,relays,female,senior
846,42.87,,Texas A&M,,USA,1,"Austin, TX (USA)",09 APR 2011,1183,4x100-metres-relay,relays,female,senior
846,42.87,,Kersee All-Stars,,USA,1,"Walnut, CA (USA)",21 APR 2012,1183,4x100-metres-relay,relays,female,senior
846,42.87,,Great Britain & NI,,GBR,3,"Luzhniki Stadion, Moskva (RUS)",18 AUG 2013,1183,4x100-metres-relay,relays,female,senior
846,42.87,,Trinidad and Tobago,,TTO,2h2,"T. Robinson Stadium, Nassau (BAH)",03 MAY 2015,1183,4x100-metres-relay,relays,female,senior
846,42.87,,Switzerland,,SUI,2h1,"Olympisch Stadion, Amsterdam (NED)",09 JUL 2016,1183,4x100-metres-relay,relays,female,senior
846,42.87,,PR of China,,CHN,1,Doha (QAT),23 APR 2019,1183,4x100-metres-relay,relays,female,senior
846,42.87,,LSU,,INT,1,"Mike A. Myers Stadium, Austin, TX (USA)",27 MAR 2021,1183,4x100-metres-relay,relays,female,senior
846,42.87,,Oregon,,INT,1f2,"Katherine B. Loker Stadium, Los Angeles, CA (USA)",16 MAY 2021,1183,4x100-metres-relay,relays,female,senior
846,42.87,,Ohio State,,INT,1h3,"Billy Hayes T& F Complex, Bloomington, IN (USA)",28 MAY 2022,1183,4x100-metres-relay,relays,female,senior
846,42.87,,USA White,,USA,5,"Mike A. Myers Stadium, Austin, TX (USA)",01 APR 2023,1183,4x100-metres-relay,relays,female,senior
846,42.87,,USA Blue,,USA,3,"Flora Duffy Stadium, Devonshire (BER)",21 MAY 2023,1183,4x100-metres-relay,relays,female,senior
846,42.87,,Georgia,,USA,6,"Mike A. Myers Stadium, Austin, TX (USA)",10 JUN 2023,1183,4x100-metres-relay,relays,female,senior
846,42.87,,USC,,USA,1f2,"Potts Field, Boulder, CO (USA)",12 MAY 2024,1183,4x100-metres-relay,relays,female,senior
846,42.87,,Texas Tech,,INT,5,"Hayward Field, Eugene, OR (USA)",08 JUN 2024,1183,4x100-metres-relay,relays,female,senior
846,42.87,,TCU,,USA,1,"Mike A. Myers Stadium, Austin, TX (USA)",29 MAR 2025,1183,4x100-metres-relay,relays,female,senior
846,42.87,,Switzerland,,SUI,7f2,"Estadio Vallehermoso, Madrid (ESP)",28 JUN 2025,1183,4x100-metres-relay,relays,female,senior
867,42.88,,United States,,USA,1,"Estadio Olímpico, Ciudad de México (MEX)",20 OCT 1968,1183,4x100-metres-relay,relays,female,senior
867,42.88,,German Democratic Republic,,GDR,1h2,"Olympiastadion, München (GER)",09 SEP 1972,1183,4x100-metres-relay,relays,female,senior
867,42.88,,Soviet Union,,URS,1h1,"Olympic Stadium, Seoul (KOR)",30 SEP 1988,1183,4x100-metres-relay,relays,female,senior
867,42.88,,Texas A&M,,INT,1f2,"Boulder, CO (USA)",18 MAY 2008,1183,4x100-metres-relay,relays,female,senior
867,42.88,,Texas A&M,,USA,1,"Eugene, OR (USA)",08 JUN 2013,1183,4x100-metres-relay,relays,female,senior
867,42.88,,Ukraine,,UKR,1h2,"Central Stadium, Kazan (RUS)",11 JUL 2013,1183,4x100-metres-relay,relays,female,senior
867,42.88,,Trinidad and Tobago,,TTO,5f1,"T. Robinson Stadium, Nassau (BAH)",03 MAY 2015,1183,4x100-metres-relay,relays,female,senior
867,42.88,,Netherlands,,NED,1f2,"Pankritio Stadium, Herakleion (GRE)",20 JUN 2015,1183,4x100-metres-relay,relays,female,senior
867,42.88,,Oregon,,USA,1,"Eugene, OR (USA)",09 APR 2016,1183,4x100-metres-relay,relays,female,senior
867,42.88,,Netherlands,,NED,5h1,"Estádio Olímpico, Rio de Janeiro (BRA)",18 AUG 2016,1183,4x100-metres-relay,relays,female,senior
867,42.88,,Great Britain & NI,,GBR,2f1,Genève (SUI),09 JUN 2018,1183,4x100-metres-relay,relays,female,senior
867,42.88,,USC,,USA,1h1,"Cushing Stadium, College Station, TX (USA)",29 MAY 2021,1183,4x100-metres-relay,relays,female,senior
867,42.88,,USC,,USA,2sf2,"Mike A. Myers Stadium, Austin, TX (USA)",08 JUN 2023,1183,4x100-metres-relay,relays,female,senior
867,42.88,,United States U20,,USA,1,"Estadio Jose A. Figueroa Freyre, Mayagüez (PUR)",05 AUG 2023,1183,4x100-metres-relay,relays,female,senior
867,42.88,,Netherlands,,NED,24,"The Bahamas National Stadium, Nassau (BAH)",04 MAY 2024,1183,4x100-metres-relay,relays,female,senior
867,42.88,,Spain,,ESP,31,"The Bahamas National Stadium, Nassau (BAH)",05 MAY 2024,1183,4x100-metres-relay,relays,female,senior
883,42.89,,Cuba,,CUB,6,"Gottlieb-Daimler Stadion, Stuttgart (GER)",22 AUG 1993,1182,4x100-metres-relay,relays,female,senior
883,42.89,,France,,FRA,7,"National Stadium, Tokyo (JPN)",06 AUG 2021,1182,4x100-metres-relay,relays,female,senior
883,42.89,,Baylor,,USA,2f1,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",19 APR 2025,1182,4x100-metres-relay,relays,female,senior
883,42.89,,Texas A&M,,USA,3,"Hayward Field, Eugene, OR (USA)",14 JUN 2025,1182,4x100-metres-relay,relays,female,senior
887,42.90,,Germany,,GER,1,"Olympiastadion, Helsinki (FIN)",13 AUG 1994,1182,4x100-metres-relay,relays,female,senior
887,42.90,,University of Texas,,USA,1,"Austin, TX (USA)",03 APR 1999,1182,4x100-metres-relay,relays,female,senior
887,42.90,,France,,FRA,1,"Stade Charléty, Paris (FRA)",19 JUN 1999,1182,4x100-metres-relay,relays,female,senior
887,42.90,,Germany,,GER,1,Dortmund (GER),08 JUN 2002,1182,4x100-metres-relay,relays,female,senior
887,42.90,,Russia,,RUS,2h1,"Yanmar Stadium Nagai, Osaka (JPN)",01 SEP 2007,1182,4x100-metres-relay,relays,female,senior
887,42.90,,Texas A&M,,USA,1f2,"Norman, OK (USA)",15 MAY 2011,1182,4x100-metres-relay,relays,female,senior
887,42.90,,Netherlands,,NED,1,Genève (SUI),02 JUN 2012,1182,4x100-metres-relay,relays,female,senior
887,42.90,,Texas A&M,,USA,1h2,"Des Moines, IA (USA)",06 JUN 2012,1182,4x100-metres-relay,relays,female,senior
887,42.90,,Germany,,GER,4,"Luzhniki Stadion, Moskva (RUS)",18 AUG 2013,1182,4x100-metres-relay,relays,female,senior
887,42.90,,Jamaica,,JAM,2,"Philadelphia, PA (USA)",30 APR 2016,1182,4x100-metres-relay,relays,female,senior
887,42.90,,USC,,USA,2,"Eugene, OR (USA)",11 JUN 2016,1182,4x100-metres-relay,relays,female,senior
887,42.90,,United States Blue,,USA,3,"Philadelphia, PA (USA)",29 APR 2017,1182,4x100-metres-relay,relays,female,senior
887,42.90,,Italy,,ITA,5h2,"Khalifa International Stadium, Doha (QAT)",04 OCT 2019,1182,4x100-metres-relay,relays,female,senior
887,42.90,,TBBTC,,INT,2,"Mike A. Myers Stadium, Austin, TX (USA)",27 MAR 2021,1182,4x100-metres-relay,relays,female,senior
887,42.90,,LSU,,INT,1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",02 APR 2022,1182,4x100-metres-relay,relays,female,senior
887,42.90,,Arkansas,,USA,1f2,"John McDonnell Field, Fayetteville, AR (USA)",12 APR 2025,1182,4x100-metres-relay,relays,female,senior
903,42.91,,Africa,,INT,4,"SGJ, Johannesburg (RSA)",13 SEP 1998,1182,4x100-metres-relay,relays,female,senior
903,42.91,,Russia,,RUS,2,"Stade Charléty, Paris (FRA)",19 JUN 1999,1182,4x100-metres-relay,relays,female,senior
903,42.91,,US All-Stars,,USA,1,"Lawrence, KS (USA)",22 APR 2006,1182,4x100-metres-relay,relays,female,senior
903,42.91,,Texas A&M,,INT,2,"Austin, TX (USA)",04 APR 2009,1182,4x100-metres-relay,relays,female,senior
903,42.91,,Brazil,,BRA,7,"Olympic Stadium, London (GBR)",10 AUG 2012,1182,4x100-metres-relay,relays,female,senior
903,42.91,,Great Britain & NI,,GBR,1,"Gainesville, FL (USA)",19 APR 2014,1182,4x100-metres-relay,relays,female,senior
903,42.91,,Oregon,,USA,3,"Eugene, OR (USA)",11 JUN 2016,1182,4x100-metres-relay,relays,female,senior
903,42.91,,Alabama,,USA,1h3,"Lexington, KY (USA)",27 MAY 2017,1182,4x100-metres-relay,relays,female,senior
903,42.91,,Florida,,USA,1sf1,"Eugene, OR (USA)",08 JUN 2017,1182,4x100-metres-relay,relays,female,senior
903,42.91,,Trinidad and Tobago,,TTO,4h2,"Olympic Stadium, London (GBR)",12 AUG 2017,1182,4x100-metres-relay,relays,female,senior
903,42.91,,North Carolina A&T,,INT,1f1,"Percy Beard Track, Gainesville, FL (USA)",02 APR 2022,1182,4x100-metres-relay,relays,female,senior
903,42.91,,Kentucky,,USA,1,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",23 APR 2022,1182,4x100-metres-relay,relays,female,senior
903,42.91,,Oregon,,INT,1f2,"Hayward Field, Eugene, OR (USA)",15 MAY 2022,1182,4x100-metres-relay,relays,female,senior
903,42.91,,Switzerland,,SUI,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2022,1182,4x100-metres-relay,relays,female,senior
903,42.91,,Switzerland,,SUI,1,"Ergilio Hato Stadion, Willemstad (AHO)",28 APR 2024,1182,4x100-metres-relay,relays,female,senior
918,42.92,,German Democratic Republic,,GDR,1h2,"Olympic Stadium, Seoul (KOR)",30 SEP 1988,1181,4x100-metres-relay,relays,female,senior
918,42.92,,Africa,,NGR,1,"Crystal Palace, London (GBR)",11 SEP 1994,1181,4x100-metres-relay,relays,female,senior
918,42.92,,PR of China,,CHN,5sf2,"Olympic Stadium, Athina (GRE)",08 AUG 1997,1181,4x100-metres-relay,relays,female,senior
918,42.92,,United States,,USA,1h4,"Olympic Stadium, Sydney (AUS)",29 SEP 2000,1181,4x100-metres-relay,relays,female,senior
918,42.92,,Germany,,GER,1h1,"Commonwealth Stadium, Edmonton (CAN)",11 AUG 2001,1181,4x100-metres-relay,relays,female,senior
918,42.92,,Louisiana State,,INT,1,"Philadelphia, PA (USA)",23 APR 2004,1181,4x100-metres-relay,relays,female,senior
918,42.92,,United States Red,,USA,2,"Walnut, CA (USA)",20 APR 2008,1181,4x100-metres-relay,relays,female,senior
918,42.92,,Belgium,,BEL,1h1,"National Stadium, Beijing (CHN)",21 AUG 2008,1181,4x100-metres-relay,relays,female,senior
918,42.92,,Stars & Stripes,,USA,1,"Crystal Palace, London (GBR)",05 AUG 2011,1181,4x100-metres-relay,relays,female,senior
918,42.92,,Brazil,,BRA,3h1,"DS, Daegu (KOR)",04 SEP 2011,1181,4x100-metres-relay,relays,female,senior
918,42.92,,TC Management,,USA,2,"Walnut, CA (USA)",21 APR 2012,1181,4x100-metres-relay,relays,female,senior
918,42.92,,Germany,,GER,3h1,"T. Robinson Stadium, Nassau (BAH)",24 MAY 2014,1181,4x100-metres-relay,relays,female,senior
918,42.92,,Nigeria,,NGR,2,"Hampden Park, Glasgow (GBR)",02 AUG 2014,1181,4x100-metres-relay,relays,female,senior
918,42.92,,Brazil,,BRA,1,São Paulo (BRA),03 AUG 2014,1181,4x100-metres-relay,relays,female,senior
918,42.92,,Brazil,,BRA,6f1,"T. Robinson Stadium, Nassau (BAH)",03 MAY 2015,1181,4x100-metres-relay,relays,female,senior
918,42.92,,Texas A&M,,USA,1h1,"Eugene, OR (USA)",09 JUN 2016,1181,4x100-metres-relay,relays,female,senior
918,42.92,,Kazakhstan,,KAZ,1,Almaty (KAZ),04 JUL 2016,1181,4x100-metres-relay,relays,female,senior
918,42.92,,France,,FRA,5h1,"Olympic Stadium, London (GBR)",12 AUG 2017,1181,4x100-metres-relay,relays,female,senior
918,42.92,,Pure Athletics,,INT,1f1,"Gainesville, FL (USA)",30 MAR 2019,1181,4x100-metres-relay,relays,female,senior
918,42.92,,North Carolina A&T,,USA,2h2,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",29 MAY 2021,1181,4x100-metres-relay,relays,female,senior
918,42.92,,Great Britain & NI,,GBR,2,"International Stadium, Gateshead (GBR)",13 JUL 2021,1181,4x100-metres-relay,relays,female,senior
918,42.92,,Italy,,ITA,8,"Hayward Field, Eugene, OR (USA)",23 JUL 2022,1181,4x100-metres-relay,relays,female,senior
918,42.92,,LSU,,INT,1f2,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",13 MAY 2023,1181,4x100-metres-relay,relays,female,senior
918,42.92,,Great Britain & NI B,,GBR,4,"Olympic Stadium, London (GBR)",23 JUL 2023,1181,4x100-metres-relay,relays,female,senior
918,42.92,,Great Britain & NI,,GBR,21,"Tianhe Sports Center, Guangzhou (CHN)",10 MAY 2025,1181,4x100-metres-relay,relays,female,senior
918,42.92,,Texas A&M,,USA,2sf3,"Hayward Field, Eugene, OR (USA)",12 JUN 2025,1181,4x100-metres-relay,relays,female,senior
918,42.92,,Great Britain & NI U23,,GBR,1,"Fana Stadion, Bergen (NOR)",20 JUL 2025,1181,4x100-metres-relay,relays,female,senior
945,42.93,,Bulgaria,,BUL,4,"Olympiastadion, Helsinki (FIN)",10 AUG 1983,1181,4x100-metres-relay,relays,female,senior
945,42.93,,Russia,,RUS,2,Lille (FRA),11 JUL 1998,1181,4x100-metres-relay,relays,female,senior
945,42.93,,Germany,,GER,1,Dortmund (GER),09 JUN 2001,1181,4x100-metres-relay,relays,female,senior
945,42.93,,Russia,,RUS,2,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",19 JUN 2004,1181,4x100-metres-relay,relays,female,senior
945,42.93,,United States Red,,USA,1,"Walnut, CA (USA)",15 APR 2006,1181,4x100-metres-relay,relays,female,senior
945,42.93,,United States,,USA,1,Osaka (JPN),05 MAY 2007,1181,4x100-metres-relay,relays,female,senior
945,42.93,,Texas A&M,,USA,1h2,"Fayetteville, AR (USA)",10 JUN 2009,1181,4x100-metres-relay,relays,female,senior
945,42.93,,Texas A&M,,USA,2,"Des Moines, IA (USA)",11 JUN 2011,1181,4x100-metres-relay,relays,female,senior
945,42.93,,Nigeria,,NGR,5,"DS, Daegu (KOR)",04 SEP 2011,1181,4x100-metres-relay,relays,female,senior
945,42.93,,Russia,,RUS,5,"Luzhniki Stadion, Moskva (RUS)",18 AUG 2013,1181,4x100-metres-relay,relays,female,senior
945,42.93,,Florida,,USA,1f1,"Jacksonville, FL (USA)",30 MAY 2015,1181,4x100-metres-relay,relays,female,senior
945,42.93,,United States U23,,USA,1,San Salvador (ESA),16 JUL 2016,1181,4x100-metres-relay,relays,female,senior
945,42.93,,Switzerland,,SUI,4,"Letzigrund, Zürich (SUI)",24 AUG 2017,1181,4x100-metres-relay,relays,female,senior
945,42.93,,Oregon,,USA,2f2,"Torrance, CA (USA)",21 APR 2018,1181,4x100-metres-relay,relays,female,senior
945,42.93,,Asia-Pacific,,UND,3,Ostrava (CZE),08 SEP 2018,1181,4x100-metres-relay,relays,female,senior
945,42.93,,USC,,USA,1f2,"Torrance, CA (USA)",20 APR 2019,1181,4x100-metres-relay,relays,female,senior
945,42.93,,LSU,,USA,1,"Fayetteville, AR (USA)",11 MAY 2019,1181,4x100-metres-relay,relays,female,senior
945,42.93,,France,,FRA,4,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2019,1181,4x100-metres-relay,relays,female,senior
945,42.93,,Jamaica - MVP,,JAM,5,"Letzigrund, Zürich (SUI)",29 AUG 2019,1181,4x100-metres-relay,relays,female,senior
945,42.93,,Oregon,,INT,1,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",30 APR 2022,1181,4x100-metres-relay,relays,female,senior
945,42.93,,PR of China,,CHN,4h1,"Hayward Field, Eugene, OR (USA)",22 JUL 2022,1181,4x100-metres-relay,relays,female,senior
945,42.93,,Kentucky,,INT,2f2,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",13 MAY 2023,1181,4x100-metres-relay,relays,female,senior
945,42.93,,Georgia,,USA,2sf1,"Mike A. Myers Stadium, Austin, TX (USA)",08 JUN 2023,1181,4x100-metres-relay,relays,female,senior
945,42.93,,Formula Kersee,,USA,2f2,"Hilmer Lodge Stadium, Walnut, CA (USA)",20 APR 2024,1181,4x100-metres-relay,relays,female,senior
945,42.93,,Germany,,GER,4f1,"The Bahamas National Stadium, Nassau (BAH)",05 MAY 2024,1181,4x100-metres-relay,relays,female,senior
945,42.93,,Liberia,,LBR,1h1,"Stade Omnisport de JAPOMA, Douala (CMR)",23 JUN 2024,1181,4x100-metres-relay,relays,female,senior
945,42.93,,Florida State,,INT,1sf1,"Hayward Field, Eugene, OR (USA)",12 JUN 2025,1181,4x100-metres-relay,relays,female,senior
972,42.94,,Germany,,GER,1h1,"Olympiastadion, Helsinki (FIN)",13 AUG 1994,1180,4x100-metres-relay,relays,female,senior
972,42.94,,Belarus,,BLR,5,"Olympic Stadium, Athina (GRE)",27 AUG 2004,1180,4x100-metres-relay,relays,female,senior
972,42.94,,Louisiana State,,INT,2,"Sacramento, CA (USA)",09 JUN 2006,1180,4x100-metres-relay,relays,female,senior
972,42.94,,Jamaica,,JAM,2,"Philadelphia, PA (USA)",24 APR 2010,1180,4x100-metres-relay,relays,female,senior
972,42.94,,South Florida,,USA,1f2,"Coral Gables, FL (USA)",16 APR 2011,1180,4x100-metres-relay,relays,female,senior
972,42.94,,Louisiana State,,INT,1h2,"Des Moines, IA (USA)",08 JUN 2011,1180,4x100-metres-relay,relays,female,senior
972,42.94,,Russia,,RUS,3h3,"Luzhniki Stadion, Moskva (RUS)",18 AUG 2013,1180,4x100-metres-relay,relays,female,senior
972,42.94,,Switzerland,,SUI,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",03 JUL 2014,1180,4x100-metres-relay,relays,female,senior
972,42.94,,Canada,,CAN,2h1,"T. Robinson Stadium, Nassau (BAH)",03 MAY 2015,1180,4x100-metres-relay,relays,female,senior
972,42.94,,Brazil,,BRA,1h3,"T. Robinson Stadium, Nassau (BAH)",03 MAY 2015,1180,4x100-metres-relay,relays,female,senior
972,42.94,,Trinidad and Tobago,,TTO,3,"Letzigrund, Zürich (SUI)",03 SEP 2015,1180,4x100-metres-relay,relays,female,senior
972,42.94,,Texas A&M,,INT,2f2,"Tuscaloosa, AL (USA)",14 MAY 2016,1180,4x100-metres-relay,relays,female,senior
972,42.94,,Trinidad and Tobago,,TTO,1,Port-of-Spain (TTO),25 JUN 2017,1180,4x100-metres-relay,relays,female,senior
972,42.94,,United States,,USA,3f2,"Torrance, CA (USA)",21 APR 2018,1180,4x100-metres-relay,relays,female,senior
972,42.94,,PR of China,,CHN,3,London (GBR),15 JUL 2018,1180,4x100-metres-relay,relays,female,senior
972,42.94,,Alabama,,INT,2f2,"Cushing Stadium, College Station, TX (USA)",15 MAY 2021,1180,4x100-metres-relay,relays,female,senior
972,42.94,,Oregon,,INT,1h2,"Cushing Stadium, College Station, TX (USA)",29 MAY 2021,1180,4x100-metres-relay,relays,female,senior
972,42.94,,Jamaica U20,,JAM,1,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",22 AUG 2021,1180,4x100-metres-relay,relays,female,senior
972,42.94,,Georgia,,USA,1f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",29 APR 2023,1180,4x100-metres-relay,relays,female,senior
972,42.94,,Switzerland,,SUI,2,"Letzigrund, Zürich (SUI)",31 AUG 2023,1180,4x100-metres-relay,relays,female,senior
972,42.94,,Australia,,AUS,1,"ES Marks Athletics Field, Sydney (AUS)",23 MAR 2024,1180,4x100-metres-relay,relays,female,senior
972,42.94,,Texas A&M,,USA,1,"Percy Beard Track, Gainesville, FL (USA)",05 APR 2025,1180,4x100-metres-relay,relays,female,senior
972,42.94,,PR of China,,CHN,6h2,"National Stadium, Tokyo (JPN)",20 SEP 2025,1180,4x100-metres-relay,relays,female,senior
995,42.95,,German Democratic Republic,,GDR,2,"Olympiastadion, München (GER)",10 SEP 1972,1180,4x100-metres-relay,relays,female,senior
995,42.95,,University of Texas,,USA,1,"Boise, ID (USA)",04 JUN 1999,1180,4x100-metres-relay,relays,female,senior
995,42.95,,France,,FRA,1f2,Montauban (FRA),15 AUG 2000,1180,4x100-metres-relay,relays,female,senior
995,42.95,,United States,,USA,1,"Olympiastadion, Berlin (GER)",01 SEP 2000,1180,4x100-metres-relay,relays,female,senior
995,42.95,,World All-Stars,,INT,1,"Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)",07 SEP 2001,1180,4x100-metres-relay,relays,female,senior
995,42.95,,Great Britain & NI,,GBR,2,"Parc des Sports, Annecy (FRA)",21 JUN 2008,1180,4x100-metres-relay,relays,female,senior
995,42.95,,Pure Athletics,,INT,1,"Coral Gables, FL (USA)",10 APR 2010,1180,4x100-metres-relay,relays,female,senior
995,42.95,,Netherlands,,NED,1f2,"Eintracht-Stadion, Braunschweig (GER)",21 JUN 2014,1180,4x100-metres-relay,relays,female,senior
995,42.95,,Florida,,USA,1,"Eugene, OR (USA)",13 JUN 2015,1180,4x100-metres-relay,relays,female,senior
995,42.95,,Texas A&M,,USA,4,"Eugene, OR (USA)",11 JUN 2016,1180,4x100-metres-relay,relays,female,senior
995,42.95,,Jamaica,,JAM,2f1,"T. Robinson Stadium, Nassau (BAH)",23 APR 2017,1180,4x100-metres-relay,relays,female,senior
995,42.95,,Oregon,,USA,1h3,"Eugene, OR (USA)",07 JUN 2018,1180,4x100-metres-relay,relays,female,senior
995,42.95,,North Carolina A&T,,USA,2sf1,"Austin, TX (USA)",06 JUN 2019,1180,4x100-metres-relay,relays,female,senior
995,42.95,,Kentucky,,USA,1h1,"Billy Hayes T& F Complex, Bloomington, IN (USA)",28 MAY 2022,1180,4x100-metres-relay,relays,female,senior
995,42.95,,Spain,,ESP,2h1,"Olympiastadion, München (GER)",19 AUG 2022,1180,4x100-metres-relay,relays,female,senior
995,42.95,,Texas Tech,,INT,2sf1,"Hayward Field, Eugene, OR (USA)",06 JUN 2024,1180,4x100-metres-relay,relays,female,senior
