rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
566,31:28,,Irina MIKITENKO,23 AUG 1972,GER,1,Paderborn (GER),19 APR 2003,1168,10-kilometres,road-running,female,senior
566,31:28,,Lornah KIPLAGAT,01 MAY 1974,NED,1,Manchester (GBR),22 MAY 2005,1168,10-kilometres,road-running,female,senior
566,31:28,,Mary Wacera NGUGI,17 DEC 1988,KEN,1,Montereau (FRA),28 OCT 2012,1168,10-kilometres,road-running,female,senior
566,31:28,,Beatrice Chepkemoi MUTAI,19 APR 1987,KEN,3,Tilburg (NED),03 SEP 2017,1168,10-kilometres,road-running,female,senior
566,31:28,,Caroline Chepkoech KIPKIRUI,26 MAY 1994,KEN,3,Bengaluru (IND),27 MAY 2018,1168,10-kilometres,road-running,female,senior
566,31:28,,Tadu TESHOME,09 JUN 2001,ETH,1,Cape Town (RSA),04 SEP 2021,1168,10-kilometres,road-running,female,senior
566,31:28,,Purity Kajuju GITONGA,12 MAY 1996,KEN,1,Uster (SUI),25 MAR 2023,1168,10-kilometres,road-running,female,senior
566,31:28,,Betty CHELANGAT,07 MAR 2003,KEN,1,Brunssum (NED),02 APR 2023,1168,10-kilometres,road-running,female,senior
566,31:28,,Miriam CHEBET,18 SEP 2002,KEN,2,Praha (CZE),07 SEP 2024,1168,10-kilometres,road-running,female,senior
580,31:29,,Wendy SLY,05 NOV 1959,GBR,1,"New Orleans, LA (USA)",27 MAR 1983,1167,10-kilometres,road-running,female,senior
580,31:29,,Colleen DE REUCK,13 APR 1964,RSA,1,"Mobile, AL (USA)",22 MAR 1997,1167,10-kilometres,road-running,female,senior
580,31:29,,Lornah KIPLAGAT,01 MAY 1974,KEN,1,Tolkamer (NED),02 APR 2000,1167,10-kilometres,road-running,female,senior
580,31:29,,Isabella OCHICHI,28 OCT 1979,KEN,1,Marseille (FRA),08 APR 2001,1167,10-kilometres,road-running,female,senior
580,31:29,,Asmae LEGHZAOUI,30 AUG 1976,MAR,2,Ottawa (CAN),28 MAY 2005,1167,10-kilometres,road-running,female,senior
580,31:29,,Karoline Bjerkeli GRØVDAL,14 JUN 1990,NOR,1,Oslo (NOR),03 MAY 2009,1167,10-kilometres,road-running,female,senior
580,31:29,,Margaret Wangari MURIUKI,21 MAR 1986,KEN,1,Houilles (FRA),18 DEC 2011,1167,10-kilometres,road-running,female,senior
580,31:29,,Peres JEPCHIRCHIR,27 SEP 1993,KEN,1,Ottawa (CAN),28 MAY 2016,1167,10-kilometres,road-running,female,senior
580,31:29,,Jackline Chepwogen ROTICH,03 JUL 2000,KEN,6,Lille (FRA),06 NOV 2021,1167,10-kilometres,road-running,female,senior
580,31:29,,Girmawit GEBRZIHAIR,21 NOV 2001,ETH,2,Addis Abeba (ETH),23 JAN 2022,1167,10-kilometres,road-running,female,senior
580,31:29,,Medhin GEBRESLASSIE,05 APR 1999,ETH,9,Herzogenaurach (GER),30 APR 2022,1167,10-kilometres,road-running,female,senior
580,31:29,,Kaoutar BOULAID,10 OCT 1989,MAR,4,Laredo (ESP),11 MAR 2023,1167,10-kilometres,road-running,female,senior
580,31:29,,Marwa BOUZAYANI,26 MAR 1997,TUN,1,Saint Gregoire (FRA),19 JAN 2025,1167,10-kilometres,road-running,female,senior
580,31:29,,Sarah LAHTI,18 FEB 1995,SWE,1,"Stade municipal de Payerne, Payerne (SUI)",23 FEB 2025,1167,10-kilometres,road-running,female,senior
580,31:29,,Rebecca CHELANGAT,01 JAN 2002,UGA,2,Cali (COL),17 AUG 2025,1167,10-kilometres,road-running,female,senior
595,31:30,,Liz MCCOLGAN,24 MAY 1964,GBR,1,Bali (INA),05 FEB 1989,1166,10-kilometres,road-running,female,senior
595,31:30,,Tegla LOROUPE,09 MAY 1973,KEN,1,San Juan (PUR),27 FEB 2000,1166,10-kilometres,road-running,female,senior
595,31:30,,Yenealem AYANEW,14 MAR 1986,ETH,1,Würzburg (GER),30 APR 2006,1166,10-kilometres,road-running,female,senior
595,31:30,,Linet Chepkwemoi MASAI,05 DEC 1989,KEN,1,Glasgow (GBR),10 MAY 2009,1166,10-kilometres,road-running,female,senior
595,31:30,,Malika ASAHSSAH,24 SEP 1982,MAR,1,Taroudant (MAR),08 MAR 2015,1166,10-kilometres,road-running,female,senior
595,31:30,,Paskalia Chepkorir KIPKOECH,22 DEC 1988,KEN,3,Ottawa (CAN),25 MAY 2019,1166,10-kilometres,road-running,female,senior
595,31:30,,Loice CHEMNUNG,22 FEB 1997,KEN,1,Villejuif (FRA),13 OCT 2019,1166,10-kilometres,road-running,female,senior
595,31:30,,Faith CHEPKOECH,16 MAY 1993,KEN,4,Lille (FRA),01 OCT 2022,1166,10-kilometres,road-running,female,senior
595,31:30,,Gladys CHEROP,27 OCT 2000,KEN,5,Lille (FRA),01 OCT 2022,1166,10-kilometres,road-running,female,senior
595,31:30,,Mariana MACHADO,12 NOV 2000,POR,4,Brussels-Leuven (BEL),13 APR 2025,1166,10-kilometres,road-running,female,senior
595,31:30,,Isobel BATT-DOYLE,14 SEP 1995,AUS,5,Manchester (GBR),18 MAY 2025,1166,10-kilometres,road-running,female,senior
606,31:31,,Ingrid KRISTIANSEN,21 MAR 1956,NOR,1,"Miami, FL (USA)",01 FEB 1986,1165,10-kilometres,road-running,female,senior
606,31:31,,Ingrid KRISTIANSEN,21 MAR 1956,NOR,1,"New York, NY (USA)",04 JUN 1988,1165,10-kilometres,road-running,female,senior
606,31:31,,Olivera JEVTIĆ,24 JUL 1977,YUG,3,Budapest (HUN),14 OCT 2001,1165,10-kilometres,road-running,female,senior
606,31:31,,Marisa BARROS,25 FEB 1980,POR,1,Jaén (ESP),16 JAN 2010,1165,10-kilometres,road-running,female,senior
606,31:31,,Coreti CHEPKOECH,07 MAR 1994,KEN,2,Montereau (FRA),28 OCT 2012,1165,10-kilometres,road-running,female,senior
606,31:31,,Amy CRAGG,21 JAN 1984,USA,3,"Boston, MA (USA)",26 JUN 2016,1165,10-kilometres,road-running,female,senior
606,31:31,,Jess PIASECKI,18 APR 1990,GBR,2,London (GBR),02 MAY 2022,1165,10-kilometres,road-running,female,senior
606,31:31,,Dorcas Jepchirchir TUITOEK,31 JAN 1998,KEN,7,"Atlanta, GA (USA)",04 JUL 2022,1165,10-kilometres,road-running,female,senior
606,31:31,,Rebecca MWANGI,15 JUN 2001,KEN,4,Langueux (FRA),17 JUN 2023,1165,10-kilometres,road-running,female,senior
606,31:31,,Svetlana APLACHKINA,28 NOV 1992,RUS,1,"Luzhniki Arena, Moskva (RUS)",12 OCT 2024,1165,10-kilometres,road-running,female,senior
606,31:31,,Beatrice Jepchirchir CHESEREK,01 NOV 1998,KEN,4,Langueux (FRA),21 JUN 2025,1165,10-kilometres,road-running,female,senior
606,31:31,,Eilish MCCOLGAN,25 NOV 1990,GBR,2,"Breitscheidplatz, Berlin (GER)",26 JUL 2025,1165,10-kilometres,road-running,female,senior
606,31:31,,Asmarech ANLEY,2005,ETH,2,"1000 Shore Road, Cape Elizabeth, ME (USA)",02 AUG 2025,1165,10-kilometres,road-running,female,senior
619,31:32,,Catherina MCKIERNAN,30 NOV 1969,IRL,1,"Fort Worth, TX (USA)",22 FEB 1997,1164,10-kilometres,road-running,female,senior
619,31:32,,Colleen DE REUCK,13 APR 1964,RSA,2,"Atlanta, GA (USA)",04 JUL 1997,1164,10-kilometres,road-running,female,senior
619,31:32,,Esther KIPLAGAT,08 DEC 1966,KEN,1,"Salt Lake City, UT (USA)",24 JUL 2002,1164,10-kilometres,road-running,female,senior
619,31:32,,Vivian Jepkemei CHERUIYOT,11 SEP 1983,KEN,1,Glasgow (GBR),18 MAY 2008,1164,10-kilometres,road-running,female,senior
619,31:32,,Grace MOMANYI,13 FEB 1981,KEN,1,Würzburg (GER),26 APR 2009,1164,10-kilometres,road-running,female,senior
619,31:32,,Winnie CHEPKEMOI,09 OCT 1993,KEN,1,Utrecht (NED),25 SEP 2011,1164,10-kilometres,road-running,female,senior
619,31:32,,Charlotte ARTER,18 JUN 1991,GBR,2,Leeds (GBR),24 OCT 2021,1164,10-kilometres,road-running,female,senior
619,31:32,,Winfridah Moraa MOSETI,10 FEB 1996,KEN,1,Karlovac (CRO),10 JUN 2022,1164,10-kilometres,road-running,female,senior
619,31:32,,Brenda TUWEI,2000,KEN,12,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",29 APR 2023,1164,10-kilometres,road-running,female,senior
619,31:32,,Purity Kajuju GITONGA,12 MAY 1996,KEN,1,Hamburg (GER),01 SEP 2024,1164,10-kilometres,road-running,female,senior
619,31:32,,Daisy JEPKEMEI,13 FEB 1996,KAZ,13,Brasov (ROU),22 SEP 2024,1164,10-kilometres,road-running,female,senior
619,31:32,,Jana VAN LENT,22 APR 2001,BEL,5,Brussels-Leuven (BEL),13 APR 2025,1164,10-kilometres,road-running,female,senior
619,31:32,,Roxane CLEPPE,05 JUL 2001,BEL,9,"Meijijingu Gaien area, Tokyo (JPN)",03 MAY 2025,1164,10-kilometres,road-running,female,senior
632,31:33,,Grete WAITZ,01 OCT 1953,NOR,1,"Miami, FL (USA)",15 JAN 1983,1163,10-kilometres,road-running,female,senior
632,31:33,,Anne HANNAM,07 JAN 1961,NZL,1,"Bowling Green, OH (USA)",22 OCT 1988,1163,10-kilometres,road-running,female,senior
632,31:33,,Elana MEYER,10 OCT 1966,RSA,1,Durban (RSA),04 MAY 1991,1163,10-kilometres,road-running,female,senior
632,31:33,,Caroline KWAMBAI,09 SEP 1975,KEN,1,Den Bosch (NED),29 SEP 2002,1163,10-kilometres,road-running,female,senior
632,31:33,,Susan CHEPKEMEI,25 JUN 1975,KEN,2,"New York, NY (USA)",07 JUN 2003,1163,10-kilometres,road-running,female,senior
632,31:33,,Jeļena PROKOPČUKA,21 SEP 1976,LAT,5,Manchester (GBR),21 MAY 2006,1163,10-kilometres,road-running,female,senior
632,31:33,,Philes ONGORI,19 JUL 1986,KEN,1,Tsukuba (JPN),30 NOV 2008,1163,10-kilometres,road-running,female,senior
632,31:33,,Meselech MELKAMU,19 APR 1985,ETH,1,Tilburg (NED),05 SEP 2010,1163,10-kilometres,road-running,female,senior
632,31:33,,Esther CHEMTAI,04 JUN 1988,KEN,1,Brunssum (NED),01 APR 2012,1163,10-kilometres,road-running,female,senior
632,31:33,,Sentayehu EJIGU,28 JUN 1985,ETH,1,"Boston, MA (USA)",14 OCT 2013,1163,10-kilometres,road-running,female,senior
632,31:33,,Karoline Bjerkeli GRØVDAL,14 JUN 1990,NOR,1,Paderborn (GER),26 MAR 2016,1163,10-kilometres,road-running,female,senior
632,31:33,,Mary Wacera NGUGI,17 DEC 1988,KEN,2,"Boston, MA (USA)",25 JUN 2017,1163,10-kilometres,road-running,female,senior
632,31:33,,Mercyline CHELANGAT,17 DEC 1997,UGA,2,Durban (RSA),14 OCT 2018,1163,10-kilometres,road-running,female,senior
632,31:33,,Sara HALL,15 APR 1983,USA,1,"New York, NY (USA)",12 JUN 2021,1163,10-kilometres,road-running,female,senior
632,31:33,,Naomi CHEPNGENO,22 DEC 1994,KEN,4,Castellón (ESP),27 FEB 2022,1163,10-kilometres,road-running,female,senior
632,31:33,,Stella CHESANG,01 DEC 1996,UGA,9,Valencia (ESP),15 JAN 2023,1163,10-kilometres,road-running,female,senior
648,31:34,,Lynn JENNINGS,01 JUL 1960,USA,1,"Raleigh, NC (USA)",13 NOV 1988,1162,10-kilometres,road-running,female,senior
648,31:34,,Libbie JOHNSON-HICKMAN,17 FEB 1965,USA,3,"Atlanta, GA (USA)",04 JUL 1997,1162,10-kilometres,road-running,female,senior
648,31:34,,Jeļena PROKOPČUKA,21 SEP 1976,LAT,2,"New York, NY (USA)",10 JUN 2006,1162,10-kilometres,road-running,female,senior
648,31:34,,Grace MOMANYI,13 FEB 1981,KEN,1,Würzburg (GER),25 APR 2010,1162,10-kilometres,road-running,female,senior
648,31:34,,Margaret Wangari MURIUKI,21 MAR 1986,KEN,3,Tilburg (NED),07 SEP 2014,1162,10-kilometres,road-running,female,senior
648,31:34,,Peres JEPCHIRCHIR,27 SEP 1993,KEN,1,Houilles (FRA),28 DEC 2014,1162,10-kilometres,road-running,female,senior
648,31:34,,Alice Aprot NAWOWUNA,02 JAN 1994,KEN,1,Tilburg (NED),04 SEP 2016,1162,10-kilometres,road-running,female,senior
648,31:34,,Mary MUNANU,12 DEC 1994,KEN,3,Valencia (ESP),14 JAN 2018,1162,10-kilometres,road-running,female,senior
648,31:34,,Rosemary WANJIRU,09 DEC 1994,KEN,6,Praha (CZE),08 SEP 2018,1162,10-kilometres,road-running,female,senior
648,31:34,,Nancy CHEPLETING,27 FEB 1997,KEN,2,Paderborn (GER),30 MAR 2024,1162,10-kilometres,road-running,female,senior
648,31:34,,Hanne VERBRUGGEN,27 MAY 1993,BEL,1,"Breitscheidplatz, Berlin (GER)",27 JUL 2024,1162,10-kilometres,road-running,female,senior
659,31:35,,Netsanet GUDETA,12 FEB 1991,ETH,1,Ottawa (CAN),27 MAY 2017,1162,10-kilometres,road-running,female,senior
660,31:35,,Rosa MOTA,29 JUN 1958,POR,1,Ohme-Hochi (JPN),15 FEB 1987,1161,10-kilometres,road-running,female,senior
660,31:35,,Marta DOMÍNGUEZ,03 NOV 1975,ESP,1,Madrid (ESP),31 DEC 2003,1161,10-kilometres,road-running,female,senior
660,31:35,,Jeļena PROKOPČUKA,21 SEP 1976,LAT,2,Manchester (GBR),22 MAY 2005,1161,10-kilometres,road-running,female,senior
660,31:35,,Doris Chepkwemoi CHANGEYWO,12 DEC 1984,KEN,1,Würzburg (GER),20 APR 2008,1161,10-kilometres,road-running,female,senior
660,31:35,,Linet Chepkwemoi MASAI,05 DEC 1989,KEN,1,Manchester (GBR),20 MAY 2012,1161,10-kilometres,road-running,female,senior
660,31:35,,Ruti AGA,16 JAN 1994,ETH,5,Tilburg (NED),02 SEP 2012,1161,10-kilometres,road-running,female,senior
660,31:35,,Stacey Chepkemboi NDIWA,06 DEC 1992,KEN,1,Houilles (FRA),31 DEC 2017,1161,10-kilometres,road-running,female,senior
660,31:35,,Dibabe KUMA,14 SEP 1996,ETH,4,Valencia (ESP),14 JAN 2018,1161,10-kilometres,road-running,female,senior
660,31:35,,Kaltoum BOUAASAYRIYA,23 AUG 1982,MAR,1,Meknés (MAR),18 FEB 2018,1161,10-kilometres,road-running,female,senior
660,31:35,,Addisie MISLENEW,22 OCT 2000,ETH,7,Lille (FRA),06 NOV 2021,1161,10-kilometres,road-running,female,senior
660,31:35,,Sarah CHELANGAT,05 JUN 2001,UGA,4f1,Cape Town (RSA),15 MAY 2022,1161,10-kilometres,road-running,female,senior
660,31:35,,Brenda TUWEI,2000,KEN,4,Brasov (ROU),25 SEP 2022,1161,10-kilometres,road-running,female,senior
660,31:35,,Emily SISSON,12 OCT 1991,USA,4,"Boston, MA (USA)",25 JUN 2023,1161,10-kilometres,road-running,female,senior
660,31:35,,Irene SÁNCHEZ-ESCRIBANO,25 AUG 1992,ESP,3,Laredo (ESP),16 MAR 2024,1161,10-kilometres,road-running,female,senior
660,31:35,,Gladys CHEPKURUI,17 AUG 1994,KEN,3,Port Gentil (GAB),23 JUN 2024,1161,10-kilometres,road-running,female,senior
660,31:35,,Alem NIGUSSIE,2002,ETH,14,Brasov (ROU),22 SEP 2024,1161,10-kilometres,road-running,female,senior
660,31:35,,Sarah LAHTI,18 FEB 1995,SWE,6,Brussels-Leuven (BEL),13 APR 2025,1161,10-kilometres,road-running,female,senior
660,31:35,,Vivian Jepkemei CHERUIYOT,11 SEP 1983,KEN,6,Manchester (GBR),18 MAY 2025,1161,10-kilometres,road-running,female,senior
678,31:36,,Lornah KIPLAGAT,01 MAY 1974,KEN,2,Tilburg (NED),06 JUN 1999,1160,10-kilometres,road-running,female,senior
678,31:36,,Asmae LEGHZAOUI,30 AUG 1976,MAR,2,San Juan (PUR),23 FEB 2003,1160,10-kilometres,road-running,female,senior
678,31:36,,Rita Jeptoo SITIENEI,15 FEB 1981,KEN,,Cardiff (GBR),27 JUL 2008,1160,10-kilometres,road-running,female,senior
678,31:36,,Caroline Cheptanui KILEL,21 MAR 1981,KEN,1,Groesbeek (NED),07 JUN 2009,1160,10-kilometres,road-running,female,senior
678,31:36,,Esther CHEMTAI,04 JUN 1988,KEN,1,Paderborn (GER),07 APR 2012,1160,10-kilometres,road-running,female,senior
678,31:36,,Kimberley SMITH,19 NOV 1981,NZL,1,"Boston, MA (USA)",24 JUN 2012,1160,10-kilometres,road-running,female,senior
678,31:36,,Edith CHELIMO,16 JUL 1986,KEN,1,Oelde (GER),11 JUN 2016,1160,10-kilometres,road-running,female,senior
678,31:36,,Ruth CHEPNGETICH,08 AUG 1994,KEN,1,Port Gentil (GAB),24 JUN 2017,1160,10-kilometres,road-running,female,senior
678,31:36,,Alia SAEED MOHAMMED,18 MAY 1991,UAE,1,Ottawa (CAN),26 MAY 2018,1160,10-kilometres,road-running,female,senior
678,31:36,,Enatnesh Alamrew TIRUSEW,04 OCT 1995,ETH,5,Praha (CZE),03 SEP 2022,1160,10-kilometres,road-running,female,senior
678,31:36,,Nadia BATTOCLETTI,12 APR 2000,ITA,1,Pescara (ITA),10 SEP 2023,1160,10-kilometres,road-running,female,senior
678,31:36,,Aberash SHILIMA,14 DEC 2001,ETH,19,Valencia (ESP),14 JAN 2024,1160,10-kilometres,road-running,female,senior
678,31:36,,Leanne POMPEANI,25 JUN 1996,AUS,10,"Meijijingu Gaien area, Tokyo (JPN)",03 MAY 2025,1160,10-kilometres,road-running,female,senior
678,31:36,,Svetlana APLACHKINA,28 NOV 1992,RUS,1,St. Petersburg (RUS),05 JUL 2025,1160,10-kilometres,road-running,female,senior
678,31:36,,Fiona O'KEEFFE,24 MAY 1998,USA,3,"1000 Shore Road, Cape Elizabeth, ME (USA)",02 AUG 2025,1160,10-kilometres,road-running,female,senior
693,31:37,,Joan BENOIT-SAMUELSON,16 MAY 1957,USA,1,"Boston, MA (USA)",10 OCT 1983,1159,10-kilometres,road-running,female,senior
693,31:37,,Tegla LOROUPE,09 MAY 1973,KEN,1,"New York, NY (USA)",10 JUN 2000,1159,10-kilometres,road-running,female,senior
693,31:37,,Lornah KIPLAGAT,01 MAY 1974,KEN,1,San Juan (PUR),26 FEB 2001,1159,10-kilometres,road-running,female,senior
693,31:37,,Libbie JOHNSON-HICKMAN,17 FEB 1965,USA,2,"Salt Lake City, UT (USA)",24 JUL 2002,1159,10-kilometres,road-running,female,senior
693,31:37,,Lornah KIPLAGAT,01 MAY 1974,KEN,1,Glasgow (GBR),18 MAY 2003,1159,10-kilometres,road-running,female,senior
693,31:37,,Edith MASAI,04 APR 1967,KEN,1,Tilburg (NED),04 SEP 2005,1159,10-kilometres,road-running,female,senior
693,31:37,,Eunice JEPKORIR,17 FEB 1982,KEN,1,Barcelona (ESP),06 APR 2008,1159,10-kilometres,road-running,female,senior
693,31:37,,Grace MOMANYI,13 FEB 1981,KEN,1,Luanda (ANG),31 DEC 2009,1159,10-kilometres,road-running,female,senior
693,31:37,,Molly HUDDLE,31 AUG 1984,USA,1,"New York, NY (USA)",14 JUN 2014,1159,10-kilometres,road-running,female,senior
693,31:37,,Mamitu DASKA,16 OCT 1983,ETH,1,"New York, NY (USA)",09 APR 2017,1159,10-kilometres,road-running,female,senior
693,31:37,,Buze DIRIBA,09 FEB 1994,ETH,3,"Boston, MA (USA)",25 JUN 2017,1159,10-kilometres,road-running,female,senior
693,31:37,,Stacey Chepkemboi NDIWA,06 DEC 1992,KEN,4,Praha (CZE),09 SEP 2017,1159,10-kilometres,road-running,female,senior
693,31:37,,Dorcas Jepchumba KIMELI,05 JUL 1997,KEN,1,Casablanca (MAR),25 FEB 2018,1159,10-kilometres,road-running,female,senior
693,31:37,,Monicah WANJUHI,07 NOV 1993,KEN,1,"Charleston, SC (USA)",06 APR 2019,1159,10-kilometres,road-running,female,senior
693,31:37,,Sandrafelis Chebet TUEI,20 JAN 1998,KEN,2,"Cape Elizabeth, ME (USA)",03 AUG 2019,1159,10-kilometres,road-running,female,senior
693,31:37,,Beatrice Jepchirchir CHESEREK,01 NOV 1998,KEN,5,Langueux (FRA),25 JUN 2022,1159,10-kilometres,road-running,female,senior
693,31:37,,Leanne POMPEANI,25 JUN 1996,AUS,1,"Riverbend Park, Launceston (AUS)",11 JUN 2023,1159,10-kilometres,road-running,female,senior
693,31:37,,Hellen OBIRI,13 DEC 1989,KEN,1,"1000 Shore Road, Cape Elizabeth, ME (USA)",05 AUG 2023,1159,10-kilometres,road-running,female,senior
693,31:37,,Morine Gesare MICHIRA,28 NOV 2002,KEN,4,Prievidza (SVK),14 SEP 2024,1159,10-kilometres,road-running,female,senior
693,31:37,,Amy-Eloise NEALE,05 AUG 1995,GBR,7,Manchester (GBR),18 MAY 2025,1159,10-kilometres,road-running,female,senior
713,31:38,,Mary DECKER,04 AUG 1958,USA,1,"Eugene, OR (USA)",06 MAY 1984,1159,10-kilometres,road-running,female,senior
713,31:38,,Ingrid KRISTIANSEN,21 MAR 1956,NOR,1,Ohme-Hochi (JPN),21 FEB 1988,1159,10-kilometres,road-running,female,senior
713,31:38,,Anne HANNAM,07 JAN 1961,NZL,1,"Boston, MA (USA)",10 OCT 1988,1159,10-kilometres,road-running,female,senior
713,31:38,,Nadia PRASAD,06 OCT 1967,FRA,1,"Chula Vista, CA (USA)",16 OCT 1994,1159,10-kilometres,road-running,female,senior
713,31:38,,Tegla LOROUPE,09 MAY 1973,KEN,2,"New York, NY (USA)",10 JUN 1995,1159,10-kilometres,road-running,female,senior
713,31:38,,Colleen DE REUCK,13 APR 1964,RSA,1,Durban (RSA),25 JUN 2000,1159,10-kilometres,road-running,female,senior
713,31:38,,Zhor EL KAMCH,15 MAR 1973,MAR,1,Casablanca (MAR),11 MAY 2003,1159,10-kilometres,road-running,female,senior
713,31:38,,Eunice JEPKORIR,17 FEB 1982,KEN,1,Würzburg (GER),25 APR 2004,1159,10-kilometres,road-running,female,senior
713,31:38,,Benita WILLIS-JOHNSON,06 MAY 1979,AUS,2,Barcelona (ESP),03 APR 2005,1159,10-kilometres,road-running,female,senior
713,31:38,,Kimberley SMITH,19 NOV 1981,NZL,1,London (GBR),25 MAY 2009,1159,10-kilometres,road-running,female,senior
713,31:38,,Edna Ngeringwony KIPLAGAT,15 NOV 1979,KEN,3,"New York, NY (USA)",14 MAY 2016,1159,10-kilometres,road-running,female,senior
713,31:38,,Yvonne MORWA,12 NOV 1993,KEN,2,Appingedam (NED),24 JUN 2017,1159,10-kilometres,road-running,female,senior
713,31:38,,Alina REH,23 MAY 1997,GER,1,Berlin (GER),08 OCT 2017,1159,10-kilometres,road-running,female,senior
713,31:38,,Mercyline CHELANGAT,17 DEC 1997,UGA,1,Durban (RSA),08 OCT 2017,1159,10-kilometres,road-running,female,senior
713,31:38,,Caroline CHEPKEMOI,01 MAR 1993,KEN,1,Valenciennes (FRA),15 APR 2018,1159,10-kilometres,road-running,female,senior
713,31:38,,Joyce Chepkemoi TELE,03 MAY 1995,KEN,7,Valencia (ESP),13 JAN 2019,1159,10-kilometres,road-running,female,senior
713,31:38,,Miriam DATTKE,24 JUN 1998,GER,1f1,Berlin (GER),07 MAR 2021,1159,10-kilometres,road-running,female,senior
713,31:38,,Jess PIASECKI,18 APR 1990,GBR,1,Clitheroe (GBR),27 DEC 2021,1159,10-kilometres,road-running,female,senior
713,31:38,,Fotyen TESFAY,17 FEB 1998,ETH,2,"1000 Shore Road, Cape Elizabeth, ME (USA)",05 AUG 2023,1159,10-kilometres,road-running,female,senior
713,31:38,,Abigael CHEPKOECH,17 MAR 2003,KEN,12,Castellón (ESP),16 FEB 2025,1159,10-kilometres,road-running,female,senior
713,31:38,,Tereza HROCHOVÁ,24 FEB 1996,CZE,2,Praha (CZE),06 SEP 2025,1159,10-kilometres,road-running,female,senior
734,31:39,,Ingrid KRISTIANSEN,21 MAR 1956,NOR,2,"Orlando, FL (USA)",11 MAR 1989,1158,10-kilometres,road-running,female,senior
734,31:39,,Uta PIPPIG,07 SEP 1965,GDR,2,"Boston, MA (USA)",08 APR 1990,1158,10-kilometres,road-running,female,senior
734,31:39,,Elana MEYER,10 OCT 1966,RSA,1,"Boston, MA (USA)",10 OCT 1994,1158,10-kilometres,road-running,female,senior
734,31:39,,Delillah ASIAGO,24 FEB 1972,KEN,4,"Atlanta, GA (USA)",04 JUL 1997,1158,10-kilometres,road-running,female,senior
734,31:39,,Elana MEYER,10 OCT 1966,RSA,2,San Juan (PUR),26 FEB 2001,1158,10-kilometres,road-running,female,senior
734,31:39,,Benita WILLIS-JOHNSON,06 MAY 1979,AUS,1,Kuta (INA),02 FEB 2003,1158,10-kilometres,road-running,female,senior
734,31:39,,Sarah CHEPCHIRCHIR,27 JUL 1984,KEN,1,Rabat (MAR),04 APR 2010,1158,10-kilometres,road-running,female,senior
734,31:39,,Jordan HASAY,21 SEP 1991,USA,1,"Boston, MA (USA)",13 OCT 2014,1158,10-kilometres,road-running,female,senior
734,31:39,,Cynthia JEROTICH,18 DEC 1989,KEN,1,"New York, NY (USA)",14 MAY 2016,1158,10-kilometres,road-running,female,senior
734,31:39,,Trihas GEBRE,29 APR 1990,ESP,8,Valencia (ESP),13 JAN 2019,1158,10-kilometres,road-running,female,senior
734,31:39,,Margaret Wangari MURIUKI,21 MAR 1986,KEN,2,"Charleston, SC (USA)",06 APR 2019,1158,10-kilometres,road-running,female,senior
734,31:39,,Alemaddis EYAYU,30 OCT 1999,ETH,2,Würzburg (GER),14 APR 2019,1158,10-kilometres,road-running,female,senior
734,31:39,,Alemtsehay ASEFA,11 SEP 1998,ETH,1,Paderborn (GER),20 APR 2019,1158,10-kilometres,road-running,female,senior
734,31:39,,Agnes Mwikali MUTUKU,15 DEC 2002,KEN,1,Okayama (JPN),20 DEC 2020,1158,10-kilometres,road-running,female,senior
734,31:39,,Violah CHEPTOO,01 MAR 1989,KEN,2,"New York, NY (USA)",12 JUN 2021,1158,10-kilometres,road-running,female,senior
734,31:39,,Vicoty CHEPNGENO,12 NOV 1993,KEN,1,Málaga (ESP),24 APR 2022,1158,10-kilometres,road-running,female,senior
734,31:39,,Alemaz SAMUEL,05 JUL 1999,ETH,10,Valencia (ESP),15 JAN 2023,1158,10-kilometres,road-running,female,senior
734,31:39,,Nancy SANG,1994,KEN,2,Gqeberha (RSA),07 APR 2024,1158,10-kilometres,road-running,female,senior
734,31:39,,Daisy JEPKEMEI,13 FEB 1996,KAZ,7,"Boston, MA (USA)",23 JUN 2024,1158,10-kilometres,road-running,female,senior
734,31:39,,Sofiia YAREMCHUK,03 JUN 1994,ITA,7,Brussels-Leuven (BEL),13 APR 2025,1158,10-kilometres,road-running,female,senior
734,31:39,,Sharon LOKEDI,10 MAR 1994,KEN,1,"Boston, MA (USA)",22 JUN 2025,1158,10-kilometres,road-running,female,senior
734,31:39,,Gladys KWAMBOKA,14 MAR 1996,KEN,2,"Boston, MA (USA)",22 JUN 2025,1158,10-kilometres,road-running,female,senior
734,31:39,,Esther PFEIFFER,04 SEP 1997,GER,3,"Breitscheidplatz, Berlin (GER)",26 JUL 2025,1158,10-kilometres,road-running,female,senior
757,31:40,,Ingrid KRISTIANSEN,21 MAR 1956,NOR,1,"Boston, MA (USA)",13 OCT 1986,1157,10-kilometres,road-running,female,senior
757,31:40,,Derartu TULU,21 MAR 1972,ETH,3,Milano (ITA),21 MAY 2000,1157,10-kilometres,road-running,female,senior
757,31:40,,Isabella OCHICHI,28 OCT 1979,KEN,2,Marseille (FRA),01 MAY 2001,1157,10-kilometres,road-running,female,senior
757,31:40,,Leah MALOT,07 JUN 1972,KEN,3,La Courneuve (FRA),31 MAR 2002,1157,10-kilometres,road-running,female,senior
