rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
1,36.84,,Jamaica,,JAM,1,"Olympic Stadium, London (GBR)",2012-08-11,1318,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,36.84,GBR,,2012
2,37.04,,Jamaica,,JAM,1,"DS, Daegu (KOR)",2011-09-04,1302,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.04,KOR,,2011
3,37.1,,United States,,USA,1,"Khalifa International Stadium, Doha (QAT)",2019-10-05,1297,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.1,QAT,,2019
4,37.27,,Jamaica,,JAM,1,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-19,1283,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.27,BRA,,2016
5,37.29,,United States,,USA,1,"National Stadium, Tokyo (JPN)",2025-09-21,1282,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.29,JPN,,2025
6,37.31,,Jamaica,,JAM,1,"Olympiastadion, Berlin (GER)",2009-08-22,1280,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.31,GER,,2009
7,37.36,,Jamaica,,JAM,1,"National Stadium, Beijing (CHN)",2015-08-29,1276,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.36,CHN,,2015
7,37.36,,Jamaica,,JAM,1,"Luzhniki Stadion, Moskva (RUS)",2013-08-18,1276,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.36,RUS,,2013
7,37.36,,Great Britain & NI,,GBR,2,"Khalifa International Stadium, Doha (QAT)",2019-10-05,1276,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.36,QAT,,2019
10,37.38,,United States,,USA,1,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-26,1275,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.38,HUN,,2023
10,37.38,,United States,,USA,1f1,"T. Robinson Stadium, Nassau (BAH)",2015-05-02,1275,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.38,BAH,,2015
12,37.39,,Jamaica,,JAM,1h1,"Olympic Stadium, London (GBR)",2012-08-10,1274,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.39,GBR,,2012
13,37.4,,United States,,USA,1,"Estadio Olímpico, Barcelona (ESP)",1992-08-08,1273,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.4,ESP,,1992
13,37.4,,United States,,USA,1f1,"The Bahamas National Stadium, Nassau (BAH)",2024-05-05,1273,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.4,BAH,,2024
13,37.4,,United States,,USA,1sf1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",1993-08-21,1273,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.4,GER,,1993
16,37.41,,Jamaica,,JAM,1h2,"National Stadium, Beijing (CHN)",2015-08-29,1272,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.41,CHN,,2015
17,37.43,,Japan,,JPN,3,"Khalifa International Stadium, Doha (QAT)",2019-10-05,1271,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.43,QAT,,2019
18,37.45,,United States,,USA,1,"Letzigrund, Zürich (SUI)",2010-08-19,1269,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.45,SUI,,2010
19,37.47,,Great Britain & NI,,GBR,1,"Olympic Stadium, London (GBR)",2017-08-12,1268,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.47,GBR,,2017
19,37.47,,United States,,USA,1h1,"Stade de France, Paris (FRA)",2024-08-08,1268,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.47,FRA,,2024
21,37.48,,United States,,USA,1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",1993-08-22,1267,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.48,GER,,1993
21,37.48,,Canada,,CAN,1,"Hayward Field, Eugene, OR (USA)",2022-07-23,1267,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.48,USA,,2022
23,37.49,,United States,,USA,11,"The Bahamas National Stadium, Nassau (BAH)",2024-05-04,1266,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.49,BAH,,2024
24,37.5,,United States,,USA,1,"National Stadium, Tokyo (JPN)",1991-09-01,1265,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.5,JPN,,1991
24,37.5,,Canada,,CAN,1,"Stade de France, Paris (FRA)",2024-08-09,1265,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.5,FRA,,2024
24,37.5,,Italy,,ITA,1,"National Stadium, Tokyo (JPN)",2021-08-06,1265,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.5,JPN,,2021
27,37.52,,United States,,USA,2,"Olympic Stadium, London (GBR)",2017-08-12,1264,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.52,GBR,,2017
28,37.55,,Canada,,CAN,2,"National Stadium, Tokyo (JPN)",2025-09-21,1261,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.55,JPN,,2025
28,37.55,,United States,,USA,2,"Hayward Field, Eugene, OR (USA)",2022-07-23,1261,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.55,USA,,2022
30,37.56,,Great Britain & NI,,GBR,1h1,"Khalifa International Stadium, Doha (QAT)",2019-10-04,1260,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.56,QAT,,2019
31,37.57,,South Africa,,RSA,2,"Stade de France, Paris (FRA)",2024-08-09,1260,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.57,FRA,,2024
32,37.58,,United States Red,,USA,1,"Stade Louis II, Monaco (MON)",2013-07-19,1259,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.58,MON,,2013
32,37.58,,Jamaica,,JAM,1,"Hampden Park, Glasgow (GBR)",2014-08-02,1259,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.58,GBR,,2014
34,37.59,,United States,,USA,1,"La Cartuja, Sevilla (ESP)",1999-08-29,1258,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.59,ESP,,1999
34,37.59,,United States,,USA,1,"Olympic Stadium, Athina (GRE)",2006-09-16,1258,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.59,GRE,,2006
36,37.6,,Japan,,JPN,2,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-19,1257,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.6,BRA,,2016
36,37.6,,Great Britain & NI,,GBR,1,"Olympic Stadium, London (GBR)",2019-07-21,1257,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.6,GBR,,2019
38,37.61,,Great Britain & NI,,GBR,1,"Olympic Stadium, London (GBR)",2018-07-22,1256,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.61,GBR,,2018
38,37.61,,United States,,USA,1,"Olympic Stadium, Sydney (AUS)",2000-09-30,1256,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.61,AUS,,2000
38,37.61,,South Africa,,RSA,1f1,"Tianhe Sports Center, Guangzhou (CHN)",2025-05-11,1256,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.61,CHN,,2025
38,37.61,,Great Britain & NI,,GBR,3,"Stade de France, Paris (FRA)",2024-08-09,1256,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.61,FRA,,2024
42,37.62,,Italy,,ITA,2,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-26,1256,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.62,HUN,,2023
42,37.62,,Trinidad and Tobago,,TTO,2,"Olympiastadion, Berlin (GER)",2009-08-22,1256,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.62,GER,,2009
44,37.64,,Canada,,CAN,3,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-19,1254,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.64,BRA,,2016
45,37.65,,Italy,,ITA,1h2,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-25,1253,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.65,HUN,,2023
45,37.65,,HSI,,USA,1,"Olympiastadion, Berlin (GER)",2000-09-01,1253,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.65,GER,,2000
45,37.65,,South Africa,,RSA,1h2,"Khalifa International Stadium, Doha (QAT)",2019-10-04,1253,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.65,QAT,,2019
45,37.65,,United States,,USA,1h1,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-18,1253,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.65,BRA,,2016
49,37.66,,United States,,USA,2f1,"Tianhe Sports Center, Guangzhou (CHN)",2025-05-11,1253,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.66,CHN,,2025
49,37.66,,United States,,USA,2,"Luzhniki Stadion, Moskva (RUS)",2013-08-18,1253,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.66,RUS,,2013
51,37.67,,United States,,USA,1,"Letzigrund, Zürich (SUI)",1991-08-07,1252,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.67,SUI,,1991
51,37.67,,Great Britain & NI,,GBR,1,"Olympiastadion, München (GER)",2022-08-21,1252,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.67,GER,,2022
51,37.67,,United States,,USA,1h1,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-25,1252,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.67,HUN,,2023
51,37.67,,Gainesville Elite,,USA,1f1,"Percy Beard Track, Gainesville, FL (USA)",2024-03-30,1252,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.67,USA,,2024
55,37.68,,Jamaica,,JAM,2f1,"T. Robinson Stadium, Nassau (BAH)",2015-05-02,1251,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.68,BAH,,2015
55,37.68,,Japan,,JPN,1h2,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-18,1251,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.68,BRA,,2016
55,37.68,,Jamaica,,JAM,2h1,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-25,1251,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.68,HUN,,2023
55,37.68,,Italy,,ITA,4,"Stade de France, Paris (FRA)",2024-08-09,1251,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.68,FRA,,2024
59,37.69,,Canada,,CAN,1,"Olympic Stadium, Atlanta, GA (USA)",1996-08-03,1250,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.69,USA,,1996
60,37.7,,Jamaica,,JAM,1,"Letzigrund, Zürich (SUI)",2009-08-28,1249,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.7,SUI,,2009
60,37.7,,United States,,USA,1h1,"Olympic Stadium, London (GBR)",2017-08-12,1249,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.7,GBR,,2017
60,37.7,,Canada,,CAN,2,"National Stadium, Tokyo (JPN)",2021-08-06,1249,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.7,JPN,,2021
63,37.71,,Jamaica,,JAM,1h2,"T. Robinson Stadium, Nassau (BAH)",2014-05-25,1249,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.71,BAH,,2014
63,37.71,,Japan,,JPN,3h1,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-25,1249,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.71,HUN,,2023
65,37.72,,Brazil,,BRA,4,"Khalifa International Stadium, Doha (QAT)",2019-10-05,1248,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.72,QAT,,2019
65,37.72,,South Africa,,RSA,2h2,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-25,1248,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.72,HUN,,2023
67,37.73,,Great Britain & NI,,GBR,2,"La Cartuja, Sevilla (ESP)",1999-08-29,1247,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.73,ESP,,1999
67,37.73,,United States,,USA,2,"Letzigrund, Zürich (SUI)",2009-08-28,1247,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.73,SUI,,2009
67,37.73,,South Africa,,RSA,5,"Khalifa International Stadium, Doha (QAT)",2019-10-05,1247,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.73,QAT,,2019
70,37.75,,United States,,USA,1h2,"National Stadium, Tokyo (JPN)",1991-08-31,1245,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.75,JPN,,1991
70,37.75,,Racers Track Club,,JAM,1,"Olympic Stadium, London (GBR)",2013-07-27,1245,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.75,GBR,,2013
72,37.76,,Jamaica,,JAM,2,"Letzigrund, Zürich (SUI)",2010-08-19,1245,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.76,SUI,,2010
72,37.76,,Great Britain & NI,,GBR,2h1,"Olympic Stadium, London (GBR)",2017-08-12,1245,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.76,GBR,,2017
72,37.76,,Jamaica,,JAM,3,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-26,1245,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.76,HUN,,2023
75,37.77,,Great Britain & NI,,GBR,2,"Gottlieb-Daimler Stadion, Stuttgart (GER)",1993-08-22,1244,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.77,GER,,1993
75,37.77,,United States,,USA,1,"Olympiastadion, Berlin (GER)",2003-08-10,1244,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.77,GER,,2003
75,37.77,,Jamaica,,JAM,1f1,"T. Robinson Stadium, Nassau (BAH)",2014-05-25,1244,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.77,BAH,,2014
78,37.78,,United States,,USA,1,"Yanmar Stadium Nagai, Osaka (JPN)",2007-09-01,1243,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.78,JPN,,2007
78,37.78,,Great Britain & NI,,GBR,1,"Olympic Stadium, London (GBR)",2016-07-23,1243,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.78,GBR,,2016
78,37.78,,Japan,,JPN,2,"Olympic Stadium, London (GBR)",2019-07-21,1243,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.78,GBR,,2019
78,37.78,,Japan,,JPN,2h2,"Khalifa International Stadium, Doha (QAT)",2019-10-04,1243,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.78,QAT,,2019
78,37.78,,Japan,,JPN,5,"Stade de France, Paris (FRA)",2024-08-09,1243,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.78,FRA,,2024
83,37.79,,France,,FRA,1,"Poljud Stadion, Split (CRO)",1990-09-01,1242,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.79,CRO,,1990
83,37.79,,Santa Monica Track Club,,USA,1,"Stade Louis II, Monaco (MON)",1991-08-03,1242,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.79,MON,,1991
83,37.79,,Santa Monica Track Club,,USA,1,"Walnut, CA (USA)",1994-04-17,1242,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.79,USA,,1994
83,37.79,,United States,,USA,1h1,"DS, Daegu (KOR)",2011-09-04,1242,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.79,KOR,,2011
83,37.79,,PR of China,,CHN,3h2,"Khalifa International Stadium, Doha (QAT)",2019-10-04,1242,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.79,QAT,,2019
83,37.79,,PR of China,,CHN,3,"National Stadium, Tokyo (JPN)",2021-08-06,1242,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.79,JPN,,2021
83,37.79,,Ghana,,GHA,1h2,"National Stadium, Tokyo (JPN)",2025-09-20,1242,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.79,JPN,,2025
90,37.8,,United States Red,,USA,1,"Crystal Palace, London (GBR)",2008-07-26,1242,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.8,GBR,,2008
90,37.8,,Great Britain & NI,,GBR,1,"Olympiastadion, Berlin (GER)",2018-08-12,1242,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.8,GER,,2018
90,37.8,,Canada,,CAN,1,"Percy Beard Track, Gainesville, FL (USA)",2023-04-01,1242,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.8,USA,,2023
90,37.8,,Japan,,JPN,1,"Olympic Stadium, London (GBR)",2023-07-23,1242,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.8,GBR,,2023
90,37.8,,Great Britain & NI,,GBR,4,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-26,1242,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.8,HUN,,2023
90,37.8,,Jamaica,,JAM,1,"Olympic Stadium, London (GBR)",2025-07-19,1242,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.8,GBR,,2025
96,37.81,,Great Britain & NI B,,GBR,2,"Olympic Stadium, London (GBR)",2016-07-23,1241,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.81,GBR,,2016
96,37.81,,France,,FRA,6,"Stade de France, Paris (FRA)",2024-08-09,1241,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.81,FRA,,2024
96,37.81,,Netherlands,,NED,3,"National Stadium, Tokyo (JPN)",2025-09-21,1241,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.81,JPN,,2025
99,37.82,,World All-Stars,,INT,2,"Walnut, CA (USA)",1994-04-17,1240,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.82,USA,,1994
99,37.82,,United States,,USA,1sf1,"Olympic Stadium, Sydney (AUS)",2000-09-29,1240,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.82,AUS,,2000
99,37.82,,Racers Track Club,,JAM,1,Kingston (JAM),2012-04-14,1240,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.82,JAM,,2012
99,37.82,,PR of China,,CHN,2h1,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-18,1240,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.82,BRA,,2016
99,37.82,,Jamaica,,JAM,1h1,"National Stadium, Tokyo (JPN)",2021-08-05,1240,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.82,JPN,,2021
99,37.82,,Italy,,ITA,1,"Stadio Olimpico, Roma (ITA)",2024-06-12,1240,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.82,ITA,,2024
105,37.83,,United States,,USA,1,"Memorial Coliseum, Los Angeles, CA (USA)",1984-08-11,1239,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.83,USA,,1984
105,37.83,,Canada,,CAN,3,"Gottlieb-Daimler Stadion, Stuttgart (GER)",1993-08-22,1239,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.83,GER,,1993
105,37.83,,United States Blue,,USA,1,"Stade Louis II, Monaco (MON)",2012-07-20,1239,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.83,MON,,2012
105,37.83,,Great Britain & NI,,GBR,3,"Hayward Field, Eugene, OR (USA)",2022-07-23,1239,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.83,USA,,2022
105,37.83,,Japan,,JPN,5,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-26,1239,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.83,HUN,,2023
110,37.84,,Great Britain & NI,,GBR,1h1,"Olympiastadion, Berlin (GER)",2018-08-12,1238,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.84,GER,,2018
110,37.84,,Jamaica,,JAM,4,"National Stadium, Tokyo (JPN)",2021-08-06,1238,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.84,JPN,,2021
110,37.84,,South Africa,,RSA,12,"Tianhe Sports Center, Guangzhou (CHN)",2025-05-10,1238,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.84,CHN,,2025
110,37.84,,Japan,,JPN,13,"Tianhe Sports Center, Guangzhou (CHN)",2025-05-10,1238,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.84,CHN,,2025
114,37.85,,United States Red,,USA,1,Cottbus (GER),2009-08-08,1238,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.85,GER,,2009
114,37.85,,Japan,,JPN,1,"Yanmar Stadium Nagai, Osaka (JPN)",2018-05-20,1238,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.85,JPN,,2018
114,37.85,,Canada,,CAN,1h1,"National Stadium, Tokyo (JPN)",2025-09-20,1238,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.85,JPN,,2025
117,37.86,,United States,,USA,1,"Olympiastadion, Helsinki (FIN)",1983-08-10,1237,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.86,FIN,,1983
117,37.86,,Canada,,CAN,1,"Olympic Stadium, Athina (GRE)",1997-08-10,1237,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.86,GRE,,1997
117,37.86,,United States,,USA,14,"Tianhe Sports Center, Guangzhou (CHN)",2025-05-10,1237,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.86,CHN,,2025
120,37.87,,France,,FRA,2,"National Stadium, Tokyo (JPN)",1991-09-01,1236,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.87,JPN,,1991
120,37.87,,United States,,USA,1h3,"T. Robinson Stadium, Nassau (BAH)",2015-05-02,1236,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.87,BAH,,2015
120,37.87,,United States,,USA,1,"Stade Louis II, Monaco (MON)",2015-07-17,1236,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.87,MON,,2015
120,37.87,,United States,,USA,1h1,"Hayward Field, Eugene, OR (USA)",2022-07-22,1236,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.87,USA,,2022
120,37.87,,Australia Gold,,AUS,1,"SOPAC, Sydney (AUS)",2025-03-15,1236,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.87,AUS,,2025
120,37.87,,Netherlands,,NED,1f2,"Estadio Vallehermoso, Madrid (ESP)",2025-06-28,1236,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.87,ESP,,2025
126,37.88,,HSI,,USA,1,"Austin, TX (USA)",2001-04-07,1235,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.88,USA,,2001
126,37.88,,France,,FRA,2h2,"National Stadium, Beijing (CHN)",2015-08-29,1235,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.88,CHN,,2015
126,37.88,,France,,FRA,4h2,"Khalifa International Stadium, Doha (QAT)",2019-10-04,1235,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.88,QAT,,2019
129,37.89,,Canada,,CAN,2f1,"The Bahamas National Stadium, Nassau (BAH)",2024-05-05,1235,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.89,BAH,,2024
129,37.89,,Canada,,CAN,3h1,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-18,1235,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.89,BRA,,2016
129,37.89,,Jamaica,,JAM,2,"Yanmar Stadium Nagai, Osaka (JPN)",2007-09-01,1235,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.89,JPN,,2007
129,37.89,,Santa Monica Track Club,,USA,1,"Austin, TX (USA)",1994-04-07,1235,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.89,USA,,1994
133,37.9,,Jamaica Gold,,JAM,1,"Philadelphia, PA (USA)",2010-04-24,1234,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.9,USA,,2010
133,37.9,,Great Britain & NI,,GBR,3,"Yanmar Stadium Nagai, Osaka (JPN)",2007-09-01,1234,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.9,JPN,,2007
133,37.9,,Brazil,,BRA,2,"Olympic Stadium, Sydney (AUS)",2000-09-30,1234,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.9,AUS,,2000
133,37.9,,United States,,USA,1,"Stadio Olimpico, Roma (ITA)",1987-09-06,1234,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.9,ITA,,1987
133,37.9,,United States,,USA,1f1,"Percy Beard Track, Gainesville, FL (USA)",2025-04-19,1234,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.9,USA,,2025
133,37.9,,LSU,,INT,1f2,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2023-05-13,1234,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.9,USA,,2023
133,37.9,,Brazil,,BRA,2h1,"Khalifa International Stadium, Doha (QAT)",2019-10-04,1234,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.9,QAT,,2019
133,37.9,,PR of China,,CHN,4,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-19,1234,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.9,BRA,,2016
141,37.91,,Canada,,CAN,6h2,"Khalifa International Stadium, Doha (QAT)",2019-10-04,1233,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.91,QAT,,2019
141,37.91,,Netherlands,,NED,5h2,"Khalifa International Stadium, Doha (QAT)",2019-10-04,1233,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.91,QAT,,2019
141,37.91,,United States,,USA,1h1,"National Stadium, Beijing (CHN)",2015-08-29,1233,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.91,CHN,,2015
141,37.91,,Trinidad and Tobago,,TTO,1h2,"DS, Daegu (KOR)",2011-09-04,1233,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.91,KOR,,2011
145,37.92,,PR of China,,CHN,3h2,"National Stadium, Beijing (CHN)",2015-08-29,1232,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.92,CHN,,2015
145,37.92,,Canada,,CAN,3,"Luzhniki Stadion, Moskva (RUS)",2013-08-18,1232,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.92,RUS,,2013
145,37.92,,Canada,,CAN,2h2,"National Stadium, Tokyo (JPN)",2021-08-05,1232,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.92,JPN,,2021
145,37.92,,PR of China,,CHN,1h2,"National Stadium, Tokyo (JPN)",2021-08-05,1232,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.92,JPN,,2021
145,37.92,,United States Blue,,USA,1f4,"Philadelphia, PA (USA)",2009-04-25,1232,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.92,USA,,2009
145,37.92,,United States,,USA,1,München (GER),2004-08-08,1232,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.92,GER,,2004
151,37.93,,HSI,,INT,1,"Crystal Palace, London (GBR)",2001-07-22,1231,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.93,GBR,,2001
151,37.93,,Santa Monica Track Club,,USA,1f1,Barcelona (ESP),1990-07-16,1231,4x100-metres-relay,relays,male,senior,4x100-metres-relay,track,37.93,ESP,,1990
